trade_id,transaction_time,account_number,cusip,activity,quantity,price
TDB_00300066,2024-03-24 19:38:30,TDB_CUST_8858125,T,BUY,665,1702.56
TDB_00300067,2024-03-29 12:35:11,TDB_CUST_6356393,NVDA,SELL,341,316.59
TDB_00300068,2024-06-04 06:27:14,TDB_CUST_9103072,T,SELL,871,1649.34
TDB_00300069,2024-08-21 13:37:22,TDB_CUST_4616000,VZ,BUY,665,457.76
TDB_00300070,2024-01-25 21:39:39,TDB_CUST_1096643,UNH,SELL,345,1268.30
TDB_00300071,2024-09-13 15:05:44,TDB_CUST_6851548,NFLX,BUY,146,1707.18
TDB_00300072,2024-09-01 07:11:18,TDB_CUST_7415509,CSCO,SELL,613,455.05
TDB_00300073,2024-06-02 19:02:15,TDB_CUST_4491555,MSFT,SELL,329,1859.90
TDB_00300074,2024-06-05 05:31:53,TDB_CUST_3686023,VISA,BUY,722,1552.95
TDB_00300075,2024-08-24 16:11:10,TDB_CUST_4569889,XOM,BUY,458,798.34
TDB_00300076,2024-06-30 15:19:43,TDB_CUST_3472789,NVDA,SELL,181,749.19
TDB_00300077,2024-07-09 02:05:48,TDB_CUST_1829514,TSLA,SELL,538,957.77
TDB_00300078,2024-01-15 21:42:12,TDB_CUST_7992652,CRM,SELL,934,1643.24
TDB_00300079,2024-03-22 07:31:59,TDB_CUST_5553826,VZ,BUY,809,1268.06
TDB_00300080,2024-04-06 21:08:48,TDB_CUST_5034677,GOOGL,BUY,780,518.15
TDB_00300081,2024-02-10 15:51:47,TDB_CUST_4969149,NFLX,BUY,853,1388.92
TDB_00300082,2024-09-16 00:09:54,TDB_CUST_6781276,TSLA,SELL,355,238.55
TDB_00300083,2024-05-18 22:05:30,TDB_CUST_9450548,V,BUY,899,642.88
TDB_00300084,2024-09-24 16:28:39,TDB_CUST_2078009,BAC,BUY,247,1272.76
TDB_00300085,2024-03-13 04:07:27,TDB_CUST_5668026,CSCO,BUY,637,924.95
TDB_00300086,2024-01-13 17:28:32,TDB_CUST_8796568,BAC,SELL,381,1175.99
TDB_00300087,2024-09-04 14:42:35,TDB_CUST_8566559,CRM,SELL,755,1707.86
TDB_00300088,2024-02-21 21:46:59,TDB_CUST_1187833,CRM,BUY,660,694.03
TDB_00300089,2024-08-15 13:22:13,TDB_CUST_2976156,GOOGL,SELL,319,104.35
TDB_00300090,2024-03-22 23:54:20,TDB_CUST_2890528,ADBE,BUY,940,1701.95
TDB_00300091,2024-04-30 21:16:14,TDB_CUST_7184042,CRM,SELL,353,1687.86
TDB_00300092,2024-02-26 06:01:03,TDB_CUST_7842319,JPM,BUY,284,311.96
TDB_00300093,2024-07-06 07:20:41,TDB_CUST_2731996,CRM,SELL,572,1945.30
TDB_00300094,2024-09-23 22:01:54,TDB_CUST_1979280,MSFT,BUY,293,1242.37
TDB_00300095,2024-03-27 06:19:29,TDB_CUST_5604282,AAPL,BUY,625,1887.69
TDB_00300096,2024-07-12 00:40:45,TDB_CUST_2664759,INTC,SELL,813,1783.59
TDB_00300097,2024-03-27 04:53:49,TDB_CUST_2197785,ORCL,SELL,977,120.27
TDB_00300098,2024-07-15 18:52:36,TDB_CUST_4557210,PFE,SELL,158,1488.20
TDB_00300099,2024-05-28 07:52:12,TDB_CUST_3825205,PYPL,BUY,598,1640.06
TDB_00300100,2024-02-01 18:08:54,TDB_CUST_3620534,PFE,BUY,420,1737.15
TDB_00300101,2024-07-10 08:16:45,TDB_CUST_3116407,NFLX,BUY,675,1542.14
TDB_00300102,2024-01-24 05:15:48,TDB_CUST_4584741,FB,SELL,570,780.20
TDB_00300103,2024-08-24 05:21:20,TDB_CUST_9525754,AMZN,BUY,993,1663.00
TDB_00300104,2024-03-02 10:45:47,TDB_CUST_9396022,MSFT,BUY,685,1815.78
TDB_00300105,2024-06-08 12:12:55,TDB_CUST_9692440,BAC,SELL,348,443.08
TDB_00300106,2024-01-26 06:53:07,TDB_CUST_3736004,T,SELL,774,1756.97
TDB_00300107,2024-04-23 14:32:21,TDB_CUST_1438322,JPM,SELL,106,951.05
TDB_00300108,2024-03-26 13:24:33,TDB_CUST_4514532,PFE,BUY,543,418.24
TDB_00300109,2024-01-10 09:41:50,TDB_CUST_1944138,BAC,SELL,865,438.53
TDB_00300110,2024-09-26 00:55:45,TDB_CUST_1863341,UNH,BUY,783,1501.48
TDB_00300111,2024-07-24 11:48:18,TDB_CUST_3683103,NFLX,SELL,912,1951.06
TDB_00300112,2024-04-25 10:26:12,TDB_CUST_4180375,PFE,SELL,182,1677.53
TDB_00300113,2024-06-26 16:35:01,TDB_CUST_2903961,WMT,SELL,236,1979.09
TDB_00300114,2024-09-15 23:43:27,TDB_CUST_8234586,GOOGL,SELL,387,1051.15
TDB_00300115,2024-01-27 02:51:36,TDB_CUST_5496336,MSFT,SELL,176,1692.52
TDB_00300116,2024-06-28 14:20:58,TDB_CUST_7233312,CRM,BUY,261,703.64
TDB_00300117,2024-08-12 04:41:16,TDB_CUST_1248222,MA,SELL,998,1475.70
TDB_00300118,2024-08-24 17:04:30,TDB_CUST_2789050,MA,BUY,236,1180.17
TDB_00300119,2024-08-11 04:41:55,TDB_CUST_7657972,PYPL,BUY,587,1124.27
TDB_00300120,2024-03-08 16:14:39,TDB_CUST_8092652,ADBE,SELL,569,1639.32
TDB_00300121,2024-08-21 02:57:41,TDB_CUST_4901906,BAC,SELL,101,1440.88
TDB_00300122,2024-04-15 03:10:42,TDB_CUST_1421617,MSFT,BUY,349,1912.85
TDB_00300123,2024-02-12 03:06:22,TDB_CUST_8212064,VISA,SELL,949,1790.45
TDB_00300124,2024-04-12 12:11:36,TDB_CUST_5842813,T,BUY,510,1797.99
TDB_00300125,2024-04-11 06:24:28,TDB_CUST_8925524,TSLA,BUY,305,896.81
TDB_00300126,2024-03-15 02:01:28,TDB_CUST_3128831,AAPL,BUY,969,144.51
TDB_00300127,2024-07-24 22:55:10,TDB_CUST_5311438,INTC,BUY,268,198.28
TDB_00300128,2024-06-04 19:36:01,TDB_CUST_4440745,INTC,SELL,576,458.84
TDB_00300129,2024-02-29 13:06:25,TDB_CUST_9973239,INTC,SELL,453,481.18
TDB_00300130,2024-06-12 09:42:41,TDB_CUST_2378211,TSLA,SELL,789,1616.84
TDB_00300131,2024-08-29 23:33:14,TDB_CUST_2546093,WMT,BUY,599,584.21
TDB_00300132,2024-04-05 19:04:18,TDB_CUST_4524082,MSFT,SELL,119,1608.84
TDB_00300133,2024-06-27 09:15:12,TDB_CUST_7105869,VISA,BUY,688,1828.50
TDB_00300134,2024-04-19 09:08:50,TDB_CUST_2318290,VZ,BUY,552,1279.65
TDB_00300135,2024-07-15 05:40:16,TDB_CUST_2092117,JPM,BUY,504,820.40
TDB_00300136,2024-01-29 21:13:33,TDB_CUST_8824251,CSCO,SELL,622,1912.62
TDB_00300137,2024-08-14 02:00:34,TDB_CUST_4590328,MSFT,SELL,580,723.50
TDB_00300138,2024-09-30 23:15:39,TDB_CUST_3481116,VZ,SELL,397,697.70
TDB_00300139,2024-08-10 17:07:13,TDB_CUST_9161614,PFE,SELL,764,1479.46
TDB_00300140,2024-01-01 06:02:43,TDB_CUST_2962369,TSLA,SELL,226,1147.78
TDB_00300141,2024-08-06 23:28:14,TDB_CUST_5316563,JPM,SELL,414,1548.57
TDB_00300142,2024-09-03 09:56:59,TDB_CUST_9966626,VISA,SELL,530,647.91
TDB_00300143,2024-01-04 14:36:48,TDB_CUST_1360602,CRM,SELL,536,1649.28
TDB_00300144,2024-09-21 23:27:28,TDB_CUST_7282971,MSFT,BUY,515,1374.12
TDB_00300145,2024-06-20 16:18:21,TDB_CUST_3852698,BAC,SELL,824,245.74
TDB_00300146,2024-02-17 05:53:42,TDB_CUST_7075770,MSFT,BUY,167,409.78
TDB_00300147,2024-08-02 04:11:04,TDB_CUST_4754214,INTC,BUY,601,806.02
TDB_00300148,2024-04-16 01:34:55,TDB_CUST_8564921,CRM,BUY,188,120.90
TDB_00300149,2024-09-13 02:08:30,TDB_CUST_7533140,VZ,SELL,750,1209.87
TDB_00300150,2024-08-13 15:57:59,TDB_CUST_6522063,AAPL,SELL,474,559.13
TDB_00300151,2024-04-06 19:33:58,TDB_CUST_1831445,CSCO,BUY,922,1691.34
TDB_00300152,2024-08-05 21:40:17,TDB_CUST_6297523,V,SELL,559,1104.16
TDB_00300153,2024-03-02 16:50:29,TDB_CUST_7605840,MSFT,BUY,360,753.64
TDB_00300154,2024-04-07 20:53:36,TDB_CUST_6821591,VISA,BUY,949,1532.22
TDB_00300155,2024-07-12 11:29:11,TDB_CUST_5919126,INTC,SELL,616,196.68
TDB_00300156,2024-06-06 13:28:00,TDB_CUST_2686739,AMZN,BUY,462,770.79
TDB_00300157,2024-08-02 00:53:04,TDB_CUST_7124574,INTC,BUY,167,1657.03
TDB_00300158,2024-01-03 16:14:18,TDB_CUST_1644168,PYPL,SELL,204,1564.07
TDB_00300159,2024-08-04 15:13:03,TDB_CUST_1367858,BAC,BUY,283,479.50
TDB_00300160,2024-03-16 03:33:10,TDB_CUST_5865257,GOOGL,BUY,405,903.55
TDB_00300161,2024-03-17 01:02:00,TDB_CUST_8421398,WMT,SELL,955,1792.61
TDB_00300162,2024-03-16 19:20:30,TDB_CUST_8776092,JPM,BUY,948,479.37
TDB_00300163,2024-08-27 12:43:38,TDB_CUST_4563315,BAC,SELL,218,1152.31
TDB_00300164,2024-01-03 14:52:12,TDB_CUST_1015033,GOOGL,BUY,761,1960.34
TDB_00300165,2024-09-07 21:14:50,TDB_CUST_8981442,NVDA,SELL,656,1529.23
TDB_00300166,2024-01-14 22:32:23,TDB_CUST_7898707,NVDA,BUY,745,1575.75
TDB_00300167,2024-09-14 04:15:25,TDB_CUST_6560096,MA,BUY,433,1808.24
TDB_00300168,2024-01-16 01:29:02,TDB_CUST_1191023,CSCO,SELL,445,278.30
TDB_00300169,2024-01-16 23:40:26,TDB_CUST_6674932,DIS,SELL,930,771.94
TDB_00300170,2024-03-05 22:16:30,TDB_CUST_6518489,AMZN,SELL,734,1691.39
TDB_00300171,2024-05-13 23:36:26,TDB_CUST_6133471,GOOGL,SELL,920,1608.17
TDB_00300172,2024-08-01 21:38:58,TDB_CUST_1491295,V,BUY,682,1987.17
TDB_00300173,2024-08-20 05:03:48,TDB_CUST_2577877,CSCO,BUY,438,940.75
TDB_00300174,2024-03-16 07:44:21,TDB_CUST_6017162,V,SELL,355,1573.48
TDB_00300175,2024-05-09 17:47:16,TDB_CUST_8858556,GOOGL,BUY,490,992.28
TDB_00300176,2024-03-26 18:05:21,TDB_CUST_1202117,FB,BUY,196,1633.16
TDB_00300177,2024-09-22 23:03:48,TDB_CUST_8103720,CRM,SELL,761,1315.20
TDB_00300178,2024-08-26 21:13:03,TDB_CUST_1524274,TSLA,SELL,544,1575.97
TDB_00300179,2024-04-16 22:43:37,TDB_CUST_6127179,AMZN,SELL,745,153.67
TDB_00300180,2024-03-06 03:16:02,TDB_CUST_4686867,FB,SELL,275,1179.53
TDB_00300181,2024-06-25 03:15:08,TDB_CUST_8621517,AAPL,BUY,395,1103.20
TDB_00300182,2024-02-18 10:45:57,TDB_CUST_3066737,JPM,BUY,195,592.30
TDB_00300183,2024-01-13 07:21:41,TDB_CUST_6400796,CSCO,SELL,210,431.39
TDB_00300184,2024-03-06 00:07:52,TDB_CUST_2291722,PFE,BUY,697,688.55
TDB_00300185,2024-09-28 21:06:09,TDB_CUST_2200562,VZ,SELL,778,920.24
TDB_00300186,2024-02-19 13:41:39,TDB_CUST_3868508,DIS,SELL,521,1445.39
TDB_00300187,2024-02-03 13:44:10,TDB_CUST_1344359,FB,BUY,526,345.37
TDB_00300188,2024-06-06 04:57:12,TDB_CUST_8819554,UNH,SELL,545,1613.01
TDB_00300189,2024-02-03 13:36:35,TDB_CUST_7632700,AAPL,BUY,686,1433.06
TDB_00300190,2024-08-14 16:58:12,TDB_CUST_3591321,DIS,SELL,332,1986.79
TDB_00300191,2024-05-17 20:51:05,TDB_CUST_4931104,MA,BUY,448,950.76
TDB_00300192,2024-03-11 21:38:45,TDB_CUST_3671173,DIS,BUY,912,840.93
TDB_00300193,2024-04-10 20:04:13,TDB_CUST_8437773,XOM,BUY,110,347.23
TDB_00300194,2024-05-05 10:49:22,TDB_CUST_8647231,XOM,BUY,887,779.54
TDB_00300195,2024-09-22 19:12:18,TDB_CUST_2926659,VZ,SELL,830,1428.66
TDB_00300196,2024-07-15 16:10:31,TDB_CUST_9501903,WMT,SELL,980,1214.18
TDB_00300197,2024-01-11 06:16:15,TDB_CUST_2380034,JPM,BUY,232,1431.70
TDB_00300198,2024-02-25 04:20:11,TDB_CUST_1162208,CSCO,BUY,150,728.74
TDB_00300199,2024-01-02 11:51:35,TDB_CUST_7951802,TSLA,SELL,741,967.84
TDB_00300200,2024-09-30 17:46:48,TDB_CUST_1153357,WMT,SELL,962,266.66
TDB_00300201,2024-09-28 19:09:10,TDB_CUST_5572664,VZ,SELL,629,245.65
TDB_00300202,2024-01-01 13:41:32,TDB_CUST_5502900,ADBE,BUY,807,1872.01
TDB_00300203,2024-09-10 23:12:12,TDB_CUST_7506073,CRM,SELL,186,1694.83
TDB_00300204,2024-07-01 00:06:00,TDB_CUST_9076200,WMT,BUY,253,1995.36
TDB_00300205,2024-09-14 02:39:53,TDB_CUST_9105244,INTC,BUY,611,970.89
TDB_00300206,2024-08-01 03:27:26,TDB_CUST_1568908,VISA,BUY,280,979.99
TDB_00300207,2024-01-10 18:00:33,TDB_CUST_9389000,PYPL,SELL,839,219.84
TDB_00300208,2024-06-04 04:47:21,TDB_CUST_6736944,GOOGL,SELL,433,771.98
TDB_00300209,2024-05-17 09:29:45,TDB_CUST_1428249,AMZN,BUY,318,480.86
TDB_00300210,2024-08-28 04:56:20,TDB_CUST_4406311,CSCO,BUY,607,1395.77
TDB_00300211,2024-04-25 13:10:22,TDB_CUST_4807657,INTC,SELL,180,911.89
TDB_00300212,2024-06-21 04:26:20,TDB_CUST_5296865,BAC,SELL,617,1364.38
TDB_00300213,2024-06-22 10:01:59,TDB_CUST_5272473,V,SELL,258,1914.05
TDB_00300214,2024-08-14 11:31:40,TDB_CUST_8360048,AAPL,SELL,602,1703.59
TDB_00300215,2024-01-02 05:30:46,TDB_CUST_1348091,UNH,BUY,459,1149.82
TDB_00300216,2024-03-27 04:16:05,TDB_CUST_9776590,CRM,SELL,764,1312.87
TDB_00300217,2024-09-08 15:09:39,TDB_CUST_5721758,VZ,BUY,218,1338.19
TDB_00300218,2024-06-24 01:23:47,TDB_CUST_6712997,PYPL,SELL,589,1078.33
TDB_00300219,2024-03-09 07:57:19,TDB_CUST_8100004,CSCO,BUY,934,1951.05
TDB_00300220,2024-02-14 03:24:24,TDB_CUST_9474418,NFLX,BUY,740,570.76
TDB_00300221,2024-08-11 22:26:20,TDB_CUST_7150987,MA,SELL,450,1554.28
TDB_00300222,2024-02-22 11:01:13,TDB_CUST_7588984,NVDA,BUY,982,1024.53
TDB_00300223,2024-09-26 11:24:28,TDB_CUST_4217509,VZ,BUY,111,1697.09
TDB_00300224,2024-05-24 01:10:42,TDB_CUST_6299356,ADBE,BUY,956,1457.81
TDB_00300225,2024-05-01 22:16:30,TDB_CUST_8644596,VISA,BUY,105,1911.08
TDB_00300226,2024-05-17 11:38:05,TDB_CUST_3114950,VISA,BUY,324,1765.11
TDB_00300227,2024-04-09 13:32:01,TDB_CUST_2051855,VZ,SELL,930,961.00
TDB_00300228,2024-08-14 09:40:05,TDB_CUST_9244059,AAPL,SELL,565,348.52
TDB_00300229,2024-07-18 04:32:04,TDB_CUST_3163401,BAC,BUY,314,166.30
TDB_00300230,2024-04-12 10:19:03,TDB_CUST_8336804,TSLA,BUY,309,1201.37
TDB_00300231,2024-09-21 11:55:56,TDB_CUST_8917259,JPM,SELL,461,364.46
TDB_00300232,2024-02-14 05:40:27,TDB_CUST_4079448,NVDA,SELL,575,746.68
TDB_00300233,2024-04-02 02:56:41,TDB_CUST_7783787,ADBE,SELL,472,1591.25
TDB_00300234,2024-03-07 00:39:18,TDB_CUST_9142430,NVDA,SELL,175,142.27
TDB_00300235,2024-08-21 03:32:27,TDB_CUST_9753004,DIS,BUY,309,1178.07
TDB_00300236,2024-02-28 14:40:59,TDB_CUST_6811691,T,SELL,658,1320.37
TDB_00300237,2024-02-08 08:40:46,TDB_CUST_4014742,INTC,BUY,624,1298.35
TDB_00300238,2024-01-15 00:51:58,TDB_CUST_5073067,UNH,BUY,377,1718.53
TDB_00300239,2024-07-26 19:54:54,TDB_CUST_5160899,INTC,BUY,956,1232.55
TDB_00300240,2024-05-15 15:01:54,TDB_CUST_4912088,VZ,SELL,990,200.25
TDB_00300241,2024-05-26 05:41:03,TDB_CUST_6605260,GOOGL,SELL,830,1437.08
TDB_00300242,2024-08-04 15:38:46,TDB_CUST_6212023,UNH,SELL,437,1659.76
TDB_00300243,2024-04-21 04:38:30,TDB_CUST_9178886,DIS,SELL,827,1101.50
TDB_00300244,2024-02-02 18:19:48,TDB_CUST_6091180,DIS,BUY,219,1897.66
TDB_00300245,2024-07-12 12:33:15,TDB_CUST_8968627,XOM,SELL,703,145.32
TDB_00300246,2024-02-19 12:37:29,TDB_CUST_6654892,PYPL,BUY,349,994.04
TDB_00300247,2024-03-08 17:05:31,TDB_CUST_4305722,CSCO,SELL,161,613.09
TDB_00300248,2024-09-19 13:24:55,TDB_CUST_3062940,CSCO,BUY,911,1768.05
TDB_00300249,2024-01-07 02:57:02,TDB_CUST_1643014,CSCO,SELL,399,1488.14
TDB_00300250,2024-07-31 02:55:06,TDB_CUST_7252953,MA,BUY,752,1669.37
TDB_00300251,2024-02-23 18:56:36,TDB_CUST_1843827,FB,BUY,699,425.53
TDB_00300252,2024-08-04 08:43:17,TDB_CUST_7695925,TSLA,BUY,198,1247.59
TDB_00300253,2024-09-04 13:46:05,TDB_CUST_4965510,TSLA,SELL,923,417.29
TDB_00300254,2024-05-15 20:34:13,TDB_CUST_8425416,JPM,SELL,831,1147.20
TDB_00300255,2024-06-29 09:20:10,TDB_CUST_7075571,VZ,SELL,607,1973.18
TDB_00300256,2024-09-12 03:02:07,TDB_CUST_4244107,MA,BUY,229,1201.20
TDB_00300257,2024-06-30 11:02:18,TDB_CUST_8960068,JPM,BUY,236,1094.79
TDB_00300258,2024-04-04 17:03:26,TDB_CUST_8480188,MA,BUY,966,1735.28
TDB_00300259,2024-05-31 16:23:13,TDB_CUST_9739250,WMT,SELL,324,1638.73
TDB_00300260,2024-04-28 16:32:25,TDB_CUST_6595489,INTC,BUY,619,1216.00
TDB_00300261,2024-01-31 15:42:13,TDB_CUST_4637111,JPM,SELL,564,503.85
TDB_00300262,2024-01-29 23:05:00,TDB_CUST_7380870,WMT,SELL,183,352.65
TDB_00300263,2024-03-26 01:43:28,TDB_CUST_2669274,WMT,SELL,375,1548.51
TDB_00300264,2024-03-10 10:05:59,TDB_CUST_8853194,T,SELL,198,788.14
TDB_00300265,2024-09-18 13:56:28,TDB_CUST_7470498,WMT,BUY,781,888.54
TDB_00300266,2024-03-26 15:29:20,TDB_CUST_1685764,UNH,BUY,890,665.64
TDB_00300267,2024-07-18 00:18:49,TDB_CUST_2336428,WMT,SELL,772,1437.80
TDB_00300268,2024-03-06 23:40:36,TDB_CUST_8874169,DIS,SELL,419,130.06
TDB_00300269,2024-08-08 03:05:49,TDB_CUST_9439731,ADBE,BUY,503,357.82
TDB_00300270,2024-03-28 01:58:00,TDB_CUST_6017073,V,BUY,745,1485.95
TDB_00300271,2024-03-27 11:46:34,TDB_CUST_5963922,VZ,SELL,344,604.02
TDB_00300272,2024-03-31 17:45:16,TDB_CUST_7646415,VISA,BUY,312,1773.09
TDB_00300273,2024-07-05 17:00:15,TDB_CUST_6876616,MA,BUY,193,641.54
TDB_00300274,2024-02-27 11:29:17,TDB_CUST_2422876,ADBE,BUY,828,625.25
TDB_00300275,2024-08-02 10:20:03,TDB_CUST_3531926,V,SELL,741,819.42
TDB_00300276,2024-02-14 13:45:13,TDB_CUST_4496448,GOOGL,SELL,261,1418.94
TDB_00300277,2024-09-04 13:54:05,TDB_CUST_9203883,AMZN,BUY,932,887.84
TDB_00300278,2024-06-08 16:41:27,TDB_CUST_8125198,NVDA,SELL,566,1018.57
TDB_00300279,2024-04-15 10:35:49,TDB_CUST_3643445,CRM,SELL,217,1976.63
TDB_00300280,2024-01-12 07:10:56,TDB_CUST_4090987,BAC,SELL,712,344.45
TDB_00300281,2024-06-06 08:51:15,TDB_CUST_3061364,ORCL,BUY,465,399.20
TDB_00300282,2024-09-23 19:25:31,TDB_CUST_9847451,AAPL,BUY,299,282.65
TDB_00300283,2024-02-01 23:04:02,TDB_CUST_8740708,VISA,SELL,570,748.58
TDB_00300284,2024-05-23 11:09:28,TDB_CUST_6144773,PYPL,SELL,375,1265.35
TDB_00300285,2024-01-03 04:33:38,TDB_CUST_9406932,WMT,BUY,528,316.77
TDB_00300286,2024-09-09 12:06:09,TDB_CUST_4105085,FB,BUY,457,1595.64
TDB_00300287,2024-07-19 18:55:07,TDB_CUST_2085696,PFE,BUY,217,967.51
TDB_00300288,2024-07-31 23:25:32,TDB_CUST_8245818,ORCL,SELL,787,1632.74
TDB_00300289,2024-06-18 08:23:21,TDB_CUST_6208855,PYPL,SELL,812,338.50
TDB_00300290,2024-09-09 10:21:42,TDB_CUST_2673854,BAC,SELL,983,1440.23
TDB_00300291,2024-05-14 02:50:30,TDB_CUST_9271416,XOM,BUY,459,159.04
