trade_id,transaction_time,account_number,cusip,activity,quantity,price
TDB_00650025,2024-03-29 13:25:23,TDB_CUST_4311722,INTC,SELL,761,1937.39
TDB_00650026,2024-06-25 02:48:22,TDB_CUST_9015665,VISA,SELL,866,605.05
TDB_00650027,2024-09-05 01:41:49,TDB_CUST_5148251,ADBE,SELL,806,666.84
TDB_00650028,2024-01-14 09:04:43,TDB_CUST_5770890,NFLX,SELL,294,1202.89
TDB_00650029,2024-02-11 08:51:37,TDB_CUST_9872078,MA,SELL,818,240.23
TDB_00650030,2024-09-13 13:46:12,TDB_CUST_4878378,INTC,BUY,730,663.99
TDB_00650031,2024-03-28 03:08:49,TDB_CUST_3367096,INTC,SELL,677,521.70
TDB_00650032,2024-03-28 02:34:46,TDB_CUST_9031673,MA,SELL,484,584.24
TDB_00650033,2024-02-05 22:17:48,TDB_CUST_1037838,NFLX,SELL,282,1343.08
TDB_00650034,2024-05-01 23:54:33,TDB_CUST_1196613,XOM,BUY,995,387.42
TDB_00650035,2024-04-29 03:57:23,TDB_CUST_2800014,INTC,SELL,658,100.30
TDB_00650036,2024-09-24 16:01:58,TDB_CUST_6236353,CSCO,BUY,703,596.95
TDB_00650037,2024-08-16 23:01:02,TDB_CUST_3396892,INTC,SELL,311,1958.22
TDB_00650038,2024-06-08 18:51:17,TDB_CUST_1149559,AAPL,SELL,764,1053.07
TDB_00650039,2024-02-18 22:19:13,TDB_CUST_1034279,TSLA,SELL,782,1903.49
TDB_00650040,2024-01-01 07:04:02,TDB_CUST_6728676,FB,SELL,372,466.46
TDB_00650041,2024-01-17 20:55:54,TDB_CUST_4300132,V,BUY,941,1427.84
TDB_00650042,2024-09-23 02:11:16,TDB_CUST_3060022,AAPL,SELL,660,691.72
TDB_00650043,2024-06-25 13:18:04,TDB_CUST_1560739,AAPL,SELL,836,1067.96
TDB_00650044,2024-02-24 13:09:28,TDB_CUST_3631428,TSLA,BUY,665,1975.12
TDB_00650045,2024-05-03 12:46:38,TDB_CUST_2067297,T,BUY,509,1085.36
TDB_00650046,2024-03-20 08:00:13,TDB_CUST_8905334,DIS,BUY,248,958.12
TDB_00650047,2024-01-14 14:17:06,TDB_CUST_1125356,AMZN,SELL,817,1188.97
TDB_00650048,2024-01-07 13:26:23,TDB_CUST_6771089,XOM,SELL,257,1998.20
TDB_00650049,2024-04-26 06:04:45,TDB_CUST_9531338,MA,SELL,752,293.58
TDB_00650050,2024-08-04 00:48:41,TDB_CUST_3651157,NFLX,BUY,338,293.62
TDB_00650051,2024-03-04 23:58:09,TDB_CUST_4068059,INTC,SELL,582,837.08
TDB_00650052,2024-01-04 02:02:18,TDB_CUST_3176667,INTC,BUY,585,521.99
TDB_00650053,2024-07-02 06:11:09,TDB_CUST_6467479,CSCO,SELL,213,878.30
TDB_00650054,2024-03-29 02:43:15,TDB_CUST_1172275,TSLA,BUY,932,651.00
TDB_00650055,2024-05-28 23:56:37,TDB_CUST_7721234,JPM,SELL,334,662.63
TDB_00650056,2024-07-27 20:28:32,TDB_CUST_9969627,VISA,SELL,843,228.74
TDB_00650057,2024-09-04 21:57:10,TDB_CUST_6553575,INTC,BUY,778,491.92
TDB_00650058,2024-09-27 20:00:47,TDB_CUST_5238811,FB,BUY,311,1683.32
TDB_00650059,2024-01-10 23:08:56,TDB_CUST_1797232,MSFT,SELL,821,1864.73
TDB_00650060,2024-08-27 05:53:37,TDB_CUST_9603722,TSLA,SELL,308,1470.19
TDB_00650061,2024-02-07 07:16:03,TDB_CUST_1188268,GOOGL,SELL,215,1603.50
TDB_00650062,2024-08-14 16:02:23,TDB_CUST_9326487,WMT,BUY,381,1829.26
TDB_00650063,2024-06-01 16:24:34,TDB_CUST_2717126,NFLX,SELL,860,1960.98
TDB_00650064,2024-08-15 09:23:41,TDB_CUST_1014737,V,SELL,879,1554.04
TDB_00650065,2024-01-31 06:23:40,TDB_CUST_9142085,GOOGL,BUY,813,996.96
TDB_00650066,2024-04-28 21:58:55,TDB_CUST_1286342,PFE,BUY,314,245.34
TDB_00650067,2024-09-12 04:05:50,TDB_CUST_2561491,JPM,SELL,556,1315.07
TDB_00650068,2024-05-19 08:38:45,TDB_CUST_7162892,XOM,SELL,211,1568.82
TDB_00650069,2024-09-01 08:51:49,TDB_CUST_6179822,MSFT,BUY,550,792.00
TDB_00650070,2024-09-01 04:55:27,TDB_CUST_3324629,CSCO,SELL,888,1353.08
TDB_00650071,2024-08-19 14:01:34,TDB_CUST_9342532,GOOGL,BUY,475,1594.04
TDB_00650072,2024-01-09 18:06:09,TDB_CUST_3478710,JPM,BUY,161,332.46
TDB_00650073,2024-01-12 05:34:56,TDB_CUST_7863433,AMZN,BUY,553,1575.45
TDB_00650074,2024-04-21 00:03:59,TDB_CUST_5718212,ADBE,BUY,664,1973.70
TDB_00650075,2024-02-22 11:57:24,TDB_CUST_9419490,DIS,SELL,591,1526.83
TDB_00650076,2024-05-28 23:37:40,TDB_CUST_9019660,ORCL,BUY,188,1605.60
TDB_00650077,2024-07-19 06:56:09,TDB_CUST_1963689,PYPL,BUY,469,1648.20
TDB_00650078,2024-05-26 07:46:20,TDB_CUST_3995782,VISA,SELL,228,964.94
TDB_00650079,2024-03-28 07:39:35,TDB_CUST_5723479,GOOGL,SELL,528,1371.38
TDB_00650080,2024-01-03 21:48:45,TDB_CUST_4292939,INTC,BUY,791,621.28
TDB_00650081,2024-07-15 18:35:55,TDB_CUST_6460427,NVDA,SELL,931,801.51
TDB_00650082,2024-09-14 09:53:57,TDB_CUST_5317232,TSLA,SELL,325,775.93
TDB_00650083,2024-07-30 21:09:03,TDB_CUST_7110454,WMT,BUY,270,1730.80
TDB_00650084,2024-07-17 06:15:04,TDB_CUST_9479758,BAC,SELL,734,1946.39
TDB_00650085,2024-02-25 15:26:44,TDB_CUST_3943640,CSCO,BUY,593,1383.67
TDB_00650086,2024-02-26 06:06:04,TDB_CUST_9679452,XOM,SELL,722,520.62
TDB_00650087,2024-09-07 01:30:50,TDB_CUST_2389148,FB,SELL,664,1632.89
TDB_00650088,2024-09-27 10:21:47,TDB_CUST_4985134,TSLA,SELL,303,1798.24
TDB_00650089,2024-09-24 07:40:30,TDB_CUST_9462292,DIS,BUY,134,864.86
TDB_00650090,2024-09-17 02:04:25,TDB_CUST_3266660,WMT,SELL,353,106.14
TDB_00650091,2024-09-10 15:10:17,TDB_CUST_5008147,ORCL,SELL,508,159.10
TDB_00650092,2024-06-03 05:47:41,TDB_CUST_7865047,BAC,SELL,619,411.19
TDB_00650093,2024-08-06 20:43:08,TDB_CUST_2675545,INTC,SELL,707,1023.55
TDB_00650094,2024-01-28 20:58:55,TDB_CUST_5666001,XOM,BUY,188,175.33
TDB_00650095,2024-05-11 18:38:48,TDB_CUST_5724341,INTC,BUY,302,1873.59
TDB_00650096,2024-08-22 04:42:22,TDB_CUST_5984367,ADBE,BUY,715,1042.62
TDB_00650097,2024-03-03 13:48:46,TDB_CUST_6395047,TSLA,BUY,876,659.08
TDB_00650098,2024-02-02 13:33:37,TDB_CUST_5612583,GOOGL,BUY,203,245.37
TDB_00650099,2024-10-01 08:29:16,TDB_CUST_9826054,PFE,BUY,905,1211.31
TDB_00650100,2024-07-19 11:24:47,TDB_CUST_5059243,PYPL,SELL,765,1465.39
TDB_00650101,2024-08-16 20:20:56,TDB_CUST_8250950,NVDA,SELL,242,349.70
TDB_00650102,2024-04-09 23:04:33,TDB_CUST_4673609,V,SELL,942,169.85
TDB_00650103,2024-05-09 06:12:55,TDB_CUST_3023710,UNH,BUY,306,1654.76
TDB_00650104,2024-08-23 18:46:19,TDB_CUST_8528550,XOM,SELL,249,1530.85
TDB_00650105,2024-05-03 06:29:59,TDB_CUST_8678577,ORCL,SELL,555,1557.46
TDB_00650106,2024-07-23 08:57:59,TDB_CUST_7243169,T,BUY,290,1442.33
TDB_00650107,2024-07-31 01:27:22,TDB_CUST_4334761,PYPL,BUY,588,1578.32
TDB_00650108,2024-01-02 01:35:25,TDB_CUST_4200914,FB,SELL,673,1047.53
TDB_00650109,2024-03-15 12:56:45,TDB_CUST_9314779,CRM,SELL,819,306.91
TDB_00650110,2024-03-21 15:44:22,TDB_CUST_7597932,ORCL,SELL,424,1762.07
TDB_00650111,2024-08-31 16:19:09,TDB_CUST_9742190,INTC,SELL,671,1421.27
TDB_00650112,2024-03-12 02:37:09,TDB_CUST_6329045,FB,BUY,330,1866.13
TDB_00650113,2024-07-29 23:35:13,TDB_CUST_2289811,DIS,BUY,842,1723.37
TDB_00650114,2024-09-30 19:12:55,TDB_CUST_7393999,CSCO,SELL,827,715.35
TDB_00650115,2024-04-28 11:36:45,TDB_CUST_8073236,TSLA,BUY,902,1861.74
TDB_00650116,2024-02-29 17:34:49,TDB_CUST_9726909,TSLA,BUY,150,1132.84
TDB_00650117,2024-07-20 10:29:21,TDB_CUST_2103022,FB,SELL,663,1793.19
TDB_00650118,2024-08-27 05:47:00,TDB_CUST_2155594,WMT,BUY,849,1921.23
TDB_00650119,2024-09-02 03:52:06,TDB_CUST_1148059,NFLX,SELL,626,441.35
TDB_00650120,2024-03-28 05:22:39,TDB_CUST_6803080,AAPL,BUY,425,243.25
TDB_00650121,2024-04-02 17:47:26,TDB_CUST_8705221,INTC,BUY,369,1842.41
TDB_00650122,2024-03-26 08:42:52,TDB_CUST_2758462,CRM,BUY,683,489.77
TDB_00650123,2024-05-30 10:28:43,TDB_CUST_4316623,MSFT,BUY,181,1694.10
TDB_00650124,2024-10-01 01:58:17,TDB_CUST_6718941,NVDA,BUY,741,1486.56
TDB_00650125,2024-04-03 04:54:39,TDB_CUST_2223080,AAPL,SELL,457,1263.25
TDB_00650126,2024-07-29 10:17:46,TDB_CUST_9085031,WMT,BUY,721,1825.99
TDB_00650127,2024-08-25 12:57:08,TDB_CUST_7265142,MSFT,SELL,648,1371.11
TDB_00650128,2024-07-06 21:51:02,TDB_CUST_9711260,ADBE,SELL,982,1191.70
TDB_00650129,2024-09-30 02:53:11,TDB_CUST_3083968,CSCO,SELL,107,1601.00
TDB_00650130,2024-01-30 04:07:46,TDB_CUST_9146045,NVDA,BUY,574,1449.86
TDB_00650131,2024-04-12 20:10:38,TDB_CUST_9982771,AMZN,BUY,689,1525.62
TDB_00650132,2024-07-03 03:01:43,TDB_CUST_2031164,PYPL,BUY,666,1191.42
TDB_00650133,2024-08-12 11:50:45,TDB_CUST_3383687,PFE,SELL,829,256.63
TDB_00650134,2024-09-06 23:37:23,TDB_CUST_1040565,JPM,SELL,678,1525.15
TDB_00650135,2024-08-08 04:43:09,TDB_CUST_9763904,VZ,BUY,778,231.66
TDB_00650136,2024-01-07 12:26:08,TDB_CUST_4915244,INTC,SELL,999,128.96
TDB_00650137,2024-08-14 21:53:25,TDB_CUST_7346429,ORCL,SELL,238,1293.99
TDB_00650138,2024-05-08 16:53:45,TDB_CUST_8168067,VISA,BUY,484,1334.62
TDB_00650139,2024-03-21 18:46:39,TDB_CUST_5925602,WMT,SELL,148,280.69
TDB_00650140,2024-05-06 06:06:35,TDB_CUST_7712057,TSLA,BUY,310,1658.66
TDB_00650141,2024-05-28 09:31:03,TDB_CUST_4023522,ORCL,SELL,888,1091.08
TDB_00650142,2024-02-20 09:26:26,TDB_CUST_9887643,PYPL,BUY,158,1764.13
TDB_00650143,2024-03-23 05:53:45,TDB_CUST_6599449,V,BUY,652,1537.48
TDB_00650144,2024-04-29 10:22:20,TDB_CUST_7372144,T,SELL,105,1070.19
TDB_00650145,2024-04-26 22:00:26,TDB_CUST_7260897,MSFT,BUY,609,720.80
TDB_00650146,2024-05-11 02:37:04,TDB_CUST_5459461,MA,SELL,196,1594.36
TDB_00650147,2024-03-16 02:19:58,TDB_CUST_9508510,VZ,BUY,229,1510.72
TDB_00650148,2024-04-28 10:13:19,TDB_CUST_2704824,DIS,BUY,105,229.47
TDB_00650149,2024-07-17 21:31:40,TDB_CUST_3620580,MSFT,SELL,162,1945.46
TDB_00650150,2024-01-11 12:27:34,TDB_CUST_1273404,MA,BUY,715,457.41
TDB_00650151,2024-07-29 19:39:44,TDB_CUST_4051835,JPM,SELL,285,854.10
TDB_00650152,2024-05-27 00:10:24,TDB_CUST_3510139,CRM,BUY,551,953.44
TDB_00650153,2024-08-13 04:39:03,TDB_CUST_9216293,V,SELL,429,372.15
TDB_00650154,2024-02-12 03:26:59,TDB_CUST_3320800,DIS,SELL,952,1239.86
TDB_00650155,2024-09-27 06:18:00,TDB_CUST_3747054,VISA,SELL,575,1923.58
TDB_00650156,2024-08-02 23:00:52,TDB_CUST_4272329,JPM,SELL,502,1693.82
TDB_00650157,2024-05-04 13:05:39,TDB_CUST_7232808,MA,SELL,697,193.18
TDB_00650158,2024-03-17 15:18:05,TDB_CUST_7028427,ADBE,BUY,900,474.67
TDB_00650159,2024-09-18 00:40:04,TDB_CUST_8636249,MA,BUY,782,689.38
TDB_00650160,2024-04-18 08:36:23,TDB_CUST_2925342,MA,SELL,978,1403.74
TDB_00650161,2024-02-20 13:57:08,TDB_CUST_3001480,INTC,BUY,387,1273.57
TDB_00650162,2024-08-09 00:35:32,TDB_CUST_8621441,FB,SELL,166,1531.13
TDB_00650163,2024-03-10 02:43:42,TDB_CUST_9853348,TSLA,SELL,776,433.17
TDB_00650164,2024-07-07 19:44:39,TDB_CUST_3313324,MA,BUY,211,945.39
TDB_00650165,2024-05-05 15:33:26,TDB_CUST_2683620,VISA,BUY,534,267.51
TDB_00650166,2024-08-28 20:57:32,TDB_CUST_5797099,ADBE,SELL,541,858.25
TDB_00650167,2024-09-14 22:42:34,TDB_CUST_2057413,BAC,SELL,936,1403.75
TDB_00650168,2024-07-17 05:00:38,TDB_CUST_8157591,INTC,BUY,520,361.79
TDB_00650169,2024-06-01 03:57:28,TDB_CUST_3718356,CRM,BUY,470,1593.95
TDB_00650170,2024-09-10 15:06:00,TDB_CUST_3974193,GOOGL,SELL,652,1550.55
TDB_00650171,2024-07-20 12:14:30,TDB_CUST_8292645,FB,SELL,349,1936.57
TDB_00650172,2024-06-16 05:27:30,TDB_CUST_3772720,PFE,BUY,608,250.73
TDB_00650173,2024-01-23 10:35:45,TDB_CUST_7593495,WMT,BUY,450,1652.65
TDB_00650174,2024-06-02 19:20:43,TDB_CUST_7175491,PFE,BUY,650,173.37
TDB_00650175,2024-05-05 13:49:04,TDB_CUST_8789001,V,SELL,537,1692.33
TDB_00650176,2024-05-20 22:24:00,TDB_CUST_9488188,DIS,BUY,778,1045.48
TDB_00650177,2024-02-04 03:39:41,TDB_CUST_7576947,CRM,SELL,481,582.25
TDB_00650178,2024-05-19 15:01:22,TDB_CUST_4573907,TSLA,BUY,427,842.88
TDB_00650179,2024-01-17 21:13:25,TDB_CUST_1123366,TSLA,BUY,199,1142.52
TDB_00650180,2024-07-15 23:45:37,TDB_CUST_3699089,NFLX,BUY,818,1983.85
TDB_00650181,2024-03-17 11:35:22,TDB_CUST_7916014,PYPL,BUY,854,336.77
TDB_00650182,2024-05-30 22:21:27,TDB_CUST_6217847,GOOGL,SELL,327,1684.81
TDB_00650183,2024-05-02 14:18:56,TDB_CUST_3085619,V,BUY,766,1694.50
TDB_00650184,2024-04-04 04:33:57,TDB_CUST_5732123,MA,SELL,339,1381.77
TDB_00650185,2024-05-11 15:15:15,TDB_CUST_4490517,ADBE,BUY,366,960.14
TDB_00650186,2024-08-02 02:38:17,TDB_CUST_3041376,V,SELL,113,101.19
TDB_00650187,2024-09-24 04:27:09,TDB_CUST_8492238,AAPL,SELL,396,1233.36
TDB_00650188,2024-06-03 03:45:29,TDB_CUST_9073187,UNH,BUY,734,243.60
TDB_00650189,2024-09-25 08:42:34,TDB_CUST_1407619,FB,BUY,873,1599.22
TDB_00650190,2024-03-09 08:40:44,TDB_CUST_7286455,INTC,BUY,597,873.42
TDB_00650191,2024-03-13 16:03:49,TDB_CUST_9434088,AAPL,SELL,218,1211.83
TDB_00650192,2024-05-10 04:57:56,TDB_CUST_2870999,CRM,SELL,122,1867.77
TDB_00650193,2024-06-24 16:50:37,TDB_CUST_3103796,VISA,SELL,651,1741.69
TDB_00650194,2024-09-20 18:57:08,TDB_CUST_5606163,CRM,BUY,757,1095.91
TDB_00650195,2024-03-11 18:26:42,TDB_CUST_3546060,ORCL,BUY,135,1946.37
TDB_00650196,2024-01-28 03:49:42,TDB_CUST_8965707,MSFT,BUY,270,1112.26
TDB_00650197,2024-06-26 09:15:36,TDB_CUST_2148605,FB,BUY,852,115.63
TDB_00650198,2024-02-17 07:37:38,TDB_CUST_3823611,AAPL,SELL,881,540.12
TDB_00650199,2024-06-16 12:38:47,TDB_CUST_1453249,CRM,SELL,402,1480.45
TDB_00650200,2024-06-28 16:07:12,TDB_CUST_9078985,FB,BUY,259,328.61
TDB_00650201,2024-08-27 06:02:55,TDB_CUST_7300588,DIS,SELL,510,1807.08
TDB_00650202,2024-01-13 02:52:37,TDB_CUST_2697510,PYPL,SELL,644,985.59
TDB_00650203,2024-05-08 15:39:51,TDB_CUST_2116017,NFLX,SELL,565,122.07
TDB_00650204,2024-03-28 19:15:05,TDB_CUST_4327573,ORCL,SELL,284,1940.97
TDB_00650205,2024-03-28 03:40:56,TDB_CUST_6564311,XOM,BUY,669,1413.20
TDB_00650206,2024-02-23 19:19:16,TDB_CUST_7882315,NVDA,SELL,774,1318.49
TDB_00650207,2024-02-11 17:05:34,TDB_CUST_6814910,ADBE,SELL,793,1957.02
TDB_00650208,2024-08-28 14:33:47,TDB_CUST_3177181,CRM,BUY,936,567.83
TDB_00650209,2024-08-28 02:56:09,TDB_CUST_2201026,NVDA,SELL,152,829.80
TDB_00650210,2024-09-07 09:00:59,TDB_CUST_9898710,TSLA,BUY,898,334.75
TDB_00650211,2024-07-31 05:46:28,TDB_CUST_1695440,ORCL,BUY,565,318.29
TDB_00650212,2024-09-01 01:39:44,TDB_CUST_6014524,NVDA,SELL,186,836.07
TDB_00650213,2024-02-08 13:38:32,TDB_CUST_2627942,NFLX,SELL,636,1570.70
TDB_00650214,2024-02-27 08:18:49,TDB_CUST_4472657,T,BUY,642,1977.33
TDB_00650215,2024-01-28 02:48:15,TDB_CUST_3416043,V,BUY,125,1266.17
TDB_00650216,2024-04-11 11:02:06,TDB_CUST_6327782,PYPL,SELL,163,1992.11
TDB_00650217,2024-09-09 08:01:08,TDB_CUST_1828513,JPM,BUY,629,1844.78
TDB_00650218,2024-05-26 01:52:49,TDB_CUST_6694414,PYPL,SELL,103,1523.75
TDB_00650219,2024-04-12 02:56:50,TDB_CUST_2397245,UNH,SELL,644,848.22
TDB_00650220,2024-05-27 16:04:30,TDB_CUST_8949636,CSCO,SELL,510,463.06
TDB_00650221,2024-09-02 18:06:15,TDB_CUST_7507467,DIS,BUY,387,1060.02
TDB_00650222,2024-04-03 15:04:46,TDB_CUST_2525503,UNH,SELL,529,620.67
TDB_00650223,2024-03-04 02:17:44,TDB_CUST_3285505,ORCL,BUY,755,579.31
TDB_00650224,2024-04-29 15:23:50,TDB_CUST_7669182,UNH,SELL,101,1220.65
TDB_00650225,2024-09-14 17:58:11,TDB_CUST_6872343,TSLA,BUY,623,761.07
TDB_00650226,2024-02-21 17:36:32,TDB_CUST_8571825,INTC,BUY,752,1976.05
TDB_00650227,2024-04-04 03:35:16,TDB_CUST_4861088,NVDA,SELL,850,1422.05
TDB_00650228,2024-07-12 02:27:16,TDB_CUST_3861846,VISA,BUY,750,126.53
TDB_00650229,2024-05-24 02:46:58,TDB_CUST_8695683,TSLA,BUY,794,1898.07
TDB_00650230,2024-06-14 09:34:31,TDB_CUST_9497832,XOM,SELL,351,1181.12
TDB_00650231,2024-07-29 12:50:33,TDB_CUST_2599185,AMZN,SELL,531,1703.02
TDB_00650232,2024-06-14 12:10:55,TDB_CUST_9164338,XOM,BUY,829,1540.38
TDB_00650233,2024-07-30 14:38:41,TDB_CUST_5946891,ADBE,SELL,713,927.38
TDB_00650234,2024-09-25 09:09:17,TDB_CUST_7468648,WMT,BUY,847,1776.81
TDB_00650235,2024-07-28 14:44:39,TDB_CUST_5525949,INTC,SELL,639,1714.20
TDB_00650236,2024-08-13 02:46:32,TDB_CUST_4859004,ORCL,BUY,332,459.06
TDB_00650237,2024-02-27 05:05:14,TDB_CUST_6740293,BAC,SELL,439,1678.82
TDB_00650238,2024-06-05 04:20:11,TDB_CUST_9671039,DIS,SELL,389,1146.11
TDB_00650239,2024-02-13 21:01:43,TDB_CUST_8658548,NFLX,SELL,446,1853.61
TDB_00650240,2024-07-14 21:33:49,TDB_CUST_3331101,INTC,SELL,931,387.96
TDB_00650241,2024-01-26 23:03:15,TDB_CUST_5092196,FB,BUY,757,203.71
TDB_00650242,2024-08-15 13:50:36,TDB_CUST_1272390,V,SELL,956,1404.21
TDB_00650243,2024-07-31 21:56:57,TDB_CUST_1188494,CSCO,BUY,609,246.91
TDB_00650244,2024-06-10 14:50:29,TDB_CUST_9773790,AMZN,SELL,930,650.42
TDB_00650245,2024-02-28 12:56:13,TDB_CUST_4185055,WMT,BUY,676,188.93
TDB_00650246,2024-06-24 20:58:53,TDB_CUST_2398749,MSFT,SELL,522,1778.86
TDB_00650247,2024-01-10 18:35:05,TDB_CUST_9283838,PYPL,BUY,414,1662.88
TDB_00650248,2024-03-01 07:52:25,TDB_CUST_6257006,AAPL,SELL,282,138.26
TDB_00650249,2024-02-25 07:57:04,TDB_CUST_1532233,PYPL,BUY,587,319.28
TDB_00650250,2024-04-30 12:33:41,TDB_CUST_5530182,UNH,SELL,455,1354.71
TDB_00650251,2024-01-28 07:17:14,TDB_CUST_2340860,XOM,BUY,379,1866.04
TDB_00650252,2024-03-14 03:59:41,TDB_CUST_7711084,GOOGL,BUY,155,532.77
TDB_00650253,2024-01-18 23:49:43,TDB_CUST_6163482,MSFT,SELL,544,552.91
TDB_00650254,2024-03-24 10:16:32,TDB_CUST_9347699,JPM,BUY,248,1931.41
TDB_00650255,2024-09-14 03:58:26,TDB_CUST_7433445,JPM,BUY,286,441.37
TDB_00650256,2024-02-12 11:07:03,TDB_CUST_5099748,T,BUY,273,1106.41
TDB_00650257,2024-06-26 15:52:47,TDB_CUST_1627045,MSFT,BUY,641,1147.46
TDB_00650258,2024-06-15 20:20:24,TDB_CUST_7069014,GOOGL,BUY,666,1014.03
TDB_00650259,2024-08-23 14:35:40,TDB_CUST_5996592,GOOGL,BUY,656,1637.48
TDB_00650260,2024-09-24 21:37:27,TDB_CUST_3831032,MSFT,BUY,677,316.33
TDB_00650261,2024-07-01 19:57:37,TDB_CUST_3958014,PYPL,SELL,947,1158.73
TDB_00650262,2024-01-23 10:07:38,TDB_CUST_5163834,FB,SELL,220,1178.23
TDB_00650263,2024-07-30 18:58:53,TDB_CUST_9374293,FB,BUY,157,270.83
TDB_00650264,2024-08-29 08:03:44,TDB_CUST_5901915,VZ,SELL,995,1379.06
TDB_00650265,2024-02-11 06:19:03,TDB_CUST_7622474,VISA,SELL,870,608.25
TDB_00650266,2024-07-11 11:36:10,TDB_CUST_6795761,VISA,SELL,856,179.33
TDB_00650267,2024-08-01 14:04:03,TDB_CUST_7547068,XOM,BUY,744,247.46
TDB_00650268,2024-06-30 12:54:24,TDB_CUST_1092574,T,SELL,700,657.64
TDB_00650269,2024-01-15 12:22:09,TDB_CUST_7845215,ADBE,BUY,970,1563.14
TDB_00650270,2024-02-27 02:38:50,TDB_CUST_6809787,INTC,SELL,113,1869.36
TDB_00650271,2024-03-25 06:00:44,TDB_CUST_6083705,AAPL,BUY,704,1743.32
TDB_00650272,2024-05-12 00:07:08,TDB_CUST_4187136,NFLX,BUY,603,143.83
TDB_00650273,2024-06-26 13:07:39,TDB_CUST_7309944,UNH,BUY,143,1714.36
TDB_00650274,2024-08-24 15:32:09,TDB_CUST_4156054,TSLA,SELL,199,1121.34
TDB_00650275,2024-07-02 10:23:19,TDB_CUST_2205617,V,SELL,896,437.73
TDB_00650276,2024-08-06 23:07:45,TDB_CUST_5560454,T,SELL,259,577.15
TDB_00650277,2024-01-01 19:23:32,TDB_CUST_5580209,GOOGL,SELL,215,1842.48
TDB_00650278,2024-02-03 09:00:36,TDB_CUST_1338344,MSFT,BUY,350,714.20
TDB_00650279,2024-05-15 16:53:14,TDB_CUST_9379879,AMZN,BUY,361,1925.59
TDB_00650280,2024-07-26 10:27:17,TDB_CUST_9599583,NVDA,BUY,475,261.81
TDB_00650281,2024-09-25 21:55:16,TDB_CUST_1394944,AAPL,SELL,638,413.09
TDB_00650282,2024-08-19 22:17:46,TDB_CUST_2573582,NVDA,BUY,853,1907.81
TDB_00650283,2024-01-05 13:45:29,TDB_CUST_5002962,NVDA,SELL,472,1161.51
TDB_00650284,2024-04-24 20:41:14,TDB_CUST_2397142,WMT,SELL,680,346.00
TDB_00650285,2024-10-01 04:58:28,TDB_CUST_8930297,XOM,BUY,114,498.73
TDB_00650286,2024-05-22 04:09:08,TDB_CUST_8245235,CRM,SELL,690,1260.93
TDB_00650287,2024-05-27 17:08:36,TDB_CUST_9211175,NVDA,BUY,872,979.99
TDB_00650288,2024-03-01 02:06:10,TDB_CUST_5102541,NFLX,SELL,767,1007.12
TDB_00650289,2024-02-20 13:49:17,TDB_CUST_4223245,VZ,BUY,389,1303.78
TDB_00650290,2024-04-16 03:09:22,TDB_CUST_2391024,XOM,BUY,994,1766.51
