trade_id,transaction_time,account_number,cusip,activity,quantity,price
TDB_00800056,2024-07-29 15:48:17,TDB_CUST_7797639,UNH,SELL,742,511.24
TDB_00800057,2024-03-31 03:35:55,TDB_CUST_5148638,AAPL,BUY,253,1593.46
TDB_00800058,2024-04-11 19:08:43,TDB_CUST_2353899,UNH,BUY,598,1092.79
TDB_00800059,2024-09-18 21:06:25,TDB_CUST_4933007,XOM,BUY,129,209.43
TDB_00800060,2024-03-24 20:13:21,TDB_CUST_6742689,V,BUY,834,1399.39
TDB_00800061,2024-07-24 23:27:23,TDB_CUST_7145201,MSFT,BUY,507,464.99
TDB_00800062,2024-08-15 13:27:40,TDB_CUST_3968157,T,SELL,947,897.29
TDB_00800063,2024-04-20 19:16:27,TDB_CUST_5612166,BAC,SELL,903,367.02
TDB_00800064,2024-05-05 16:21:17,TDB_CUST_2322987,JPM,SELL,241,1681.54
TDB_00800065,2024-04-29 01:37:03,TDB_CUST_2853545,TSLA,SELL,280,1299.65
TDB_00800066,2024-01-22 06:44:11,TDB_CUST_4207492,MSFT,SELL,376,951.39
TDB_00800067,2024-08-09 12:05:08,TDB_CUST_7469160,CSCO,BUY,256,1952.15
TDB_00800068,2024-01-16 16:39:57,TDB_CUST_6286089,MA,BUY,922,136.13
TDB_00800069,2024-06-20 22:56:27,TDB_CUST_5442707,NFLX,SELL,306,580.50
TDB_00800070,2024-09-30 03:35:15,TDB_CUST_8338491,ORCL,SELL,613,652.46
TDB_00800071,2024-07-13 07:04:41,TDB_CUST_2226987,JPM,SELL,346,694.37
TDB_00800072,2024-08-24 14:16:30,TDB_CUST_8957191,MA,SELL,950,1382.64
TDB_00800073,2024-02-09 23:34:37,TDB_CUST_5706467,PYPL,SELL,120,754.51
TDB_00800074,2024-04-28 08:37:08,TDB_CUST_6818687,ADBE,SELL,951,1908.66
TDB_00800075,2024-09-20 00:46:42,TDB_CUST_5640360,AAPL,BUY,199,1736.34
TDB_00800076,2024-02-17 20:54:27,TDB_CUST_3927647,UNH,BUY,610,1220.81
TDB_00800077,2024-05-27 19:21:11,TDB_CUST_1805244,VISA,SELL,960,1614.14
TDB_00800078,2024-05-10 06:29:38,TDB_CUST_5118698,VZ,BUY,974,1983.25
TDB_00800079,2024-01-21 06:29:21,TDB_CUST_8957522,ADBE,BUY,793,1447.10
TDB_00800080,2024-07-10 19:14:37,TDB_CUST_2792196,NVDA,BUY,680,1215.42
TDB_00800081,2024-07-21 18:24:59,TDB_CUST_9625753,XOM,SELL,850,1756.28
TDB_00800082,2024-08-18 07:12:09,TDB_CUST_2051896,INTC,BUY,978,675.80
TDB_00800083,2024-01-12 20:03:00,TDB_CUST_3401606,AMZN,BUY,682,282.11
TDB_00800084,2024-06-20 14:30:46,TDB_CUST_2937536,VISA,BUY,438,1175.18
TDB_00800085,2024-07-07 13:15:36,TDB_CUST_4153640,FB,BUY,583,1286.99
TDB_00800086,2024-06-29 20:04:14,TDB_CUST_9424974,ORCL,SELL,387,762.95
TDB_00800087,2024-03-28 04:21:18,TDB_CUST_1376685,BAC,BUY,184,917.23
TDB_00800088,2024-04-02 00:45:17,TDB_CUST_8963350,V,BUY,265,544.66
TDB_00800089,2024-07-15 13:23:33,TDB_CUST_2706071,AAPL,BUY,436,1058.04
TDB_00800090,2024-09-10 04:32:00,TDB_CUST_3900419,AMZN,SELL,942,1117.55
TDB_00800091,2024-08-17 04:02:30,TDB_CUST_1177887,ORCL,SELL,369,1374.97
TDB_00800092,2024-09-13 13:34:06,TDB_CUST_8778493,UNH,SELL,635,1465.74
TDB_00800093,2024-07-02 13:32:50,TDB_CUST_3250447,TSLA,SELL,504,1437.21
TDB_00800094,2024-03-04 07:58:31,TDB_CUST_5288818,GOOGL,BUY,821,1333.38
TDB_00800095,2024-01-09 10:13:55,TDB_CUST_1093638,DIS,BUY,619,123.35
TDB_00800096,2024-06-08 18:39:16,TDB_CUST_4805726,ORCL,BUY,200,971.23
TDB_00800097,2024-02-21 02:35:34,TDB_CUST_2378101,JPM,BUY,970,522.34
TDB_00800098,2024-03-04 22:32:38,TDB_CUST_7656030,AMZN,SELL,850,1825.05
TDB_00800099,2024-04-03 20:12:35,TDB_CUST_1776608,DIS,SELL,960,1466.02
TDB_00800100,2024-08-13 04:21:39,TDB_CUST_3055247,TSLA,BUY,488,1165.09
TDB_00800101,2024-07-01 19:28:42,TDB_CUST_6007045,AMZN,SELL,148,281.33
TDB_00800102,2024-09-10 10:44:38,TDB_CUST_2057679,VISA,BUY,172,913.00
TDB_00800103,2024-04-02 22:08:59,TDB_CUST_7633921,TSLA,BUY,975,1683.94
TDB_00800104,2024-04-23 14:20:25,TDB_CUST_2055101,AAPL,SELL,938,1159.41
TDB_00800105,2024-09-16 12:18:05,TDB_CUST_2104834,TSLA,BUY,244,271.19
TDB_00800106,2024-05-19 08:43:25,TDB_CUST_6403137,DIS,SELL,773,1396.18
TDB_00800107,2024-05-11 18:59:03,TDB_CUST_4091931,MA,BUY,554,596.78
TDB_00800108,2024-08-28 05:17:57,TDB_CUST_8552516,NVDA,SELL,926,1448.01
TDB_00800109,2024-02-24 00:48:53,TDB_CUST_1898842,CRM,BUY,812,1324.35
TDB_00800110,2024-06-13 12:55:17,TDB_CUST_8478969,V,BUY,823,1779.23
TDB_00800111,2024-04-03 11:05:29,TDB_CUST_2829252,MA,SELL,634,1860.41
TDB_00800112,2024-06-28 07:21:19,TDB_CUST_3745623,GOOGL,SELL,750,1321.03
TDB_00800113,2024-06-02 09:25:22,TDB_CUST_4761992,T,BUY,453,1380.41
TDB_00800114,2024-06-05 08:39:04,TDB_CUST_3311751,XOM,BUY,680,1352.42
TDB_00800115,2024-01-16 10:31:25,TDB_CUST_4229536,TSLA,BUY,329,461.89
TDB_00800116,2024-05-28 09:08:05,TDB_CUST_6991032,WMT,SELL,710,1022.28
TDB_00800117,2024-08-14 11:51:56,TDB_CUST_6372398,XOM,BUY,242,301.85
TDB_00800118,2024-02-04 18:36:36,TDB_CUST_5299794,MSFT,BUY,124,1020.01
TDB_00800119,2024-05-01 16:44:21,TDB_CUST_7542573,FB,SELL,905,503.74
TDB_00800120,2024-05-08 18:09:30,TDB_CUST_2409208,GOOGL,BUY,905,431.54
TDB_00800121,2024-08-19 02:36:00,TDB_CUST_3660349,AMZN,SELL,570,748.63
TDB_00800122,2024-06-30 20:27:19,TDB_CUST_4062980,CSCO,SELL,110,1794.43
TDB_00800123,2024-09-17 09:36:29,TDB_CUST_6304201,ADBE,SELL,881,1954.14
TDB_00800124,2024-08-06 07:47:40,TDB_CUST_1186794,UNH,SELL,208,1974.31
TDB_00800125,2024-09-26 00:27:36,TDB_CUST_6693931,UNH,BUY,471,336.82
TDB_00800126,2024-03-13 20:35:56,TDB_CUST_1940686,ADBE,BUY,208,1734.43
TDB_00800127,2024-02-29 13:22:21,TDB_CUST_8776191,AAPL,BUY,280,1027.00
TDB_00800128,2024-05-29 07:27:13,TDB_CUST_6120884,WMT,SELL,243,648.82
TDB_00800129,2024-03-12 12:38:36,TDB_CUST_8051260,BAC,SELL,309,1543.42
TDB_00800130,2024-04-11 00:01:53,TDB_CUST_7369379,WMT,BUY,783,1632.49
TDB_00800131,2024-04-22 04:23:55,TDB_CUST_6423600,GOOGL,SELL,651,569.49
TDB_00800132,2024-01-20 03:03:42,TDB_CUST_4527965,NVDA,BUY,611,1856.80
TDB_00800133,2024-08-11 13:48:10,TDB_CUST_5227560,FB,BUY,959,1293.09
TDB_00800134,2024-06-23 15:47:50,TDB_CUST_3814751,TSLA,SELL,740,1576.89
TDB_00800135,2024-03-15 09:18:48,TDB_CUST_7801384,PYPL,SELL,738,103.33
TDB_00800136,2024-01-31 22:27:43,TDB_CUST_3481766,WMT,BUY,690,245.76
TDB_00800137,2024-09-04 03:24:47,TDB_CUST_6100885,ORCL,SELL,531,791.34
TDB_00800138,2024-02-12 03:22:43,TDB_CUST_3029696,JPM,SELL,167,917.40
TDB_00800139,2024-04-28 07:16:41,TDB_CUST_8076177,ORCL,SELL,426,1847.22
TDB_00800140,2024-05-22 04:36:53,TDB_CUST_6693470,GOOGL,SELL,914,268.27
TDB_00800141,2024-03-17 06:16:00,TDB_CUST_6875179,UNH,BUY,784,1731.53
TDB_00800142,2024-02-07 16:52:32,TDB_CUST_9143060,NVDA,SELL,425,1474.55
TDB_00800143,2024-04-12 10:30:17,TDB_CUST_3089601,JPM,BUY,245,250.39
TDB_00800144,2024-04-29 07:26:16,TDB_CUST_9241213,V,SELL,969,688.10
TDB_00800145,2024-04-04 05:00:40,TDB_CUST_7778477,NVDA,BUY,552,451.67
TDB_00800146,2024-01-24 02:41:52,TDB_CUST_5780837,JPM,SELL,415,1042.07
TDB_00800147,2024-07-19 05:29:46,TDB_CUST_9214712,NFLX,SELL,416,1678.64
TDB_00800148,2024-02-21 13:02:49,TDB_CUST_4072305,INTC,SELL,118,456.17
TDB_00800149,2024-05-16 01:09:32,TDB_CUST_7560483,PFE,BUY,135,350.13
TDB_00800150,2024-05-01 17:55:29,TDB_CUST_9468207,VZ,BUY,493,1288.41
TDB_00800151,2024-04-21 01:30:07,TDB_CUST_7150604,FB,BUY,663,1471.36
TDB_00800152,2024-08-17 16:25:54,TDB_CUST_6219667,NFLX,BUY,515,607.22
TDB_00800153,2024-06-06 09:01:23,TDB_CUST_5941812,CRM,SELL,172,462.98
TDB_00800154,2024-05-31 21:03:18,TDB_CUST_9360567,AMZN,BUY,121,1782.16
TDB_00800155,2024-03-27 04:11:06,TDB_CUST_3700148,UNH,SELL,906,1034.17
TDB_00800156,2024-05-04 11:03:36,TDB_CUST_8575346,ADBE,BUY,298,731.25
TDB_00800157,2024-08-08 17:41:11,TDB_CUST_7076199,INTC,SELL,376,1334.95
TDB_00800158,2024-09-27 10:31:04,TDB_CUST_4374083,V,SELL,239,1997.84
TDB_00800159,2024-04-27 18:57:48,TDB_CUST_6101720,CSCO,BUY,614,1305.60
TDB_00800160,2024-04-12 02:12:16,TDB_CUST_9997659,WMT,BUY,321,149.71
TDB_00800161,2024-04-27 08:07:30,TDB_CUST_1871713,ADBE,BUY,882,1253.17
TDB_00800162,2024-08-15 18:54:46,TDB_CUST_6707784,BAC,SELL,281,741.45
TDB_00800163,2024-02-04 11:47:38,TDB_CUST_4474400,VISA,BUY,365,457.66
TDB_00800164,2024-06-16 12:30:14,TDB_CUST_2326808,ORCL,SELL,640,1538.82
TDB_00800165,2024-01-08 02:17:10,TDB_CUST_8956497,GOOGL,BUY,858,732.33
TDB_00800166,2024-02-16 07:29:03,TDB_CUST_3179940,XOM,SELL,848,1083.92
TDB_00800167,2024-04-11 19:12:41,TDB_CUST_8271110,NVDA,BUY,659,452.57
TDB_00800168,2024-08-07 01:40:04,TDB_CUST_7006378,GOOGL,SELL,706,989.96
TDB_00800169,2024-04-20 18:04:30,TDB_CUST_8972807,AAPL,BUY,309,1635.90
TDB_00800170,2024-08-16 07:08:51,TDB_CUST_4200343,AAPL,BUY,954,804.46
TDB_00800171,2024-07-15 18:23:04,TDB_CUST_7786065,CSCO,SELL,761,502.15
TDB_00800172,2024-08-23 17:34:15,TDB_CUST_2308307,PYPL,BUY,260,1216.34
TDB_00800173,2024-04-11 17:54:29,TDB_CUST_1583471,VZ,SELL,872,1690.13
TDB_00800174,2024-06-10 03:57:45,TDB_CUST_1831482,T,SELL,846,426.25
TDB_00800175,2024-02-29 16:15:00,TDB_CUST_8405959,UNH,SELL,148,1905.26
TDB_00800176,2024-04-27 06:46:33,TDB_CUST_9945976,PFE,SELL,137,1244.12
TDB_00800177,2024-07-30 03:40:30,TDB_CUST_9298938,TSLA,BUY,389,263.78
TDB_00800178,2024-09-08 09:36:44,TDB_CUST_7246322,T,SELL,729,1988.69
TDB_00800179,2024-04-03 11:37:13,TDB_CUST_5294508,UNH,BUY,342,247.84
TDB_00800180,2024-07-23 10:39:56,TDB_CUST_5041575,CSCO,BUY,445,381.98
TDB_00800181,2024-08-03 10:00:12,TDB_CUST_9029669,JPM,BUY,773,1121.50
TDB_00800182,2024-08-19 12:36:18,TDB_CUST_4750781,TSLA,SELL,778,1455.37
TDB_00800183,2024-01-04 02:21:48,TDB_CUST_1961323,CSCO,SELL,284,1677.33
TDB_00800184,2024-05-01 20:23:12,TDB_CUST_5252847,VZ,SELL,707,949.73
TDB_00800185,2024-05-02 15:16:40,TDB_CUST_3298380,JPM,BUY,951,1964.10
TDB_00800186,2024-05-20 12:03:01,TDB_CUST_7970133,DIS,BUY,660,462.27
TDB_00800187,2024-02-16 01:28:32,TDB_CUST_8003904,V,BUY,621,568.64
TDB_00800188,2024-02-19 12:14:38,TDB_CUST_5481443,VZ,SELL,727,376.76
TDB_00800189,2024-05-12 13:17:30,TDB_CUST_3480583,INTC,SELL,586,1942.48
TDB_00800190,2024-09-23 18:34:57,TDB_CUST_9206336,T,SELL,210,1700.66
TDB_00800191,2024-07-13 13:58:39,TDB_CUST_6443046,MSFT,SELL,799,1743.22
TDB_00800192,2024-07-06 01:44:42,TDB_CUST_4645239,CRM,SELL,816,1216.58
TDB_00800193,2024-06-22 09:33:52,TDB_CUST_3334828,AAPL,SELL,687,968.25
TDB_00800194,2024-07-19 20:14:56,TDB_CUST_6867569,DIS,BUY,177,1467.84
TDB_00800195,2024-08-25 08:02:22,TDB_CUST_7675662,VISA,BUY,520,234.15
TDB_00800196,2024-06-05 07:06:46,TDB_CUST_9589712,TSLA,BUY,659,1153.01
TDB_00800197,2024-05-04 03:35:08,TDB_CUST_5071144,CSCO,SELL,666,1416.61
TDB_00800198,2024-04-02 05:28:45,TDB_CUST_7625145,V,BUY,385,1281.41
TDB_00800199,2024-02-01 11:07:47,TDB_CUST_2006371,MA,BUY,524,647.92
TDB_00800200,2024-03-16 02:50:16,TDB_CUST_7960414,JPM,BUY,627,1843.18
TDB_00800201,2024-09-04 20:02:34,TDB_CUST_6120666,AMZN,SELL,620,1697.85
TDB_00800202,2024-04-17 17:52:37,TDB_CUST_1002306,JPM,SELL,412,1608.86
TDB_00800203,2024-06-16 00:52:33,TDB_CUST_4908467,JPM,BUY,846,800.24
TDB_00800204,2024-09-15 22:45:33,TDB_CUST_2449885,T,SELL,275,1929.51
TDB_00800205,2024-09-03 03:50:15,TDB_CUST_9956439,JPM,BUY,833,1132.46
TDB_00800206,2024-07-16 00:44:37,TDB_CUST_8932945,JPM,BUY,846,387.84
TDB_00800207,2024-05-13 07:29:32,TDB_CUST_5647819,UNH,BUY,690,697.29
TDB_00800208,2024-02-10 15:59:09,TDB_CUST_2699035,MA,SELL,140,1367.60
TDB_00800209,2024-02-21 15:43:50,TDB_CUST_9911082,VISA,SELL,296,326.25
TDB_00800210,2024-02-06 11:13:28,TDB_CUST_6971820,CSCO,BUY,793,837.43
TDB_00800211,2024-01-24 09:05:46,TDB_CUST_7177351,UNH,SELL,794,1281.43
TDB_00800212,2024-06-30 10:09:11,TDB_CUST_5672928,ORCL,SELL,626,197.39
TDB_00800213,2024-09-15 23:45:30,TDB_CUST_3327620,TSLA,BUY,730,925.70
TDB_00800214,2024-01-29 20:48:38,TDB_CUST_6769473,ORCL,BUY,259,512.99
TDB_00800215,2024-02-16 02:21:21,TDB_CUST_2963564,ADBE,BUY,354,1625.85
TDB_00800216,2024-09-11 13:34:31,TDB_CUST_9210959,ORCL,BUY,414,1260.66
TDB_00800217,2024-04-06 22:00:52,TDB_CUST_3370164,AAPL,BUY,859,1056.42
TDB_00800218,2024-06-13 21:11:21,TDB_CUST_3111167,MSFT,BUY,738,752.89
TDB_00800219,2024-03-22 09:53:31,TDB_CUST_2078268,XOM,BUY,725,1020.50
TDB_00800220,2024-02-08 08:37:48,TDB_CUST_6820879,GOOGL,BUY,785,501.05
TDB_00800221,2024-04-16 01:18:38,TDB_CUST_2492418,MSFT,SELL,752,1352.58
TDB_00800222,2024-03-20 16:30:44,TDB_CUST_4236295,NVDA,SELL,935,326.51
TDB_00800223,2024-02-10 22:56:34,TDB_CUST_8685000,ORCL,BUY,124,1942.95
TDB_00800224,2024-09-03 10:49:55,TDB_CUST_7501308,CRM,SELL,790,1790.07
TDB_00800225,2024-07-24 04:15:14,TDB_CUST_8562739,ORCL,BUY,135,214.22
TDB_00800226,2024-08-01 12:53:03,TDB_CUST_8863016,JPM,SELL,890,342.80
TDB_00800227,2024-02-10 08:34:20,TDB_CUST_9391853,TSLA,SELL,650,1409.13
TDB_00800228,2024-04-19 00:33:18,TDB_CUST_1693317,PFE,SELL,376,1236.31
TDB_00800229,2024-05-28 23:09:17,TDB_CUST_7665646,XOM,SELL,608,349.92
TDB_00800230,2024-05-06 10:23:55,TDB_CUST_9229356,INTC,SELL,930,191.42
TDB_00800231,2024-06-08 09:05:00,TDB_CUST_6510896,MA,BUY,411,801.86
TDB_00800232,2024-02-06 02:52:20,TDB_CUST_6972130,ORCL,SELL,443,1654.60
TDB_00800233,2024-04-07 07:43:52,TDB_CUST_3501774,ORCL,BUY,275,160.03
TDB_00800234,2024-04-03 14:15:42,TDB_CUST_2284483,NVDA,BUY,476,513.87
TDB_00800235,2024-02-24 21:07:00,TDB_CUST_6043453,PFE,BUY,154,1685.14
TDB_00800236,2024-05-21 16:24:00,TDB_CUST_6070220,AMZN,SELL,714,1300.25
TDB_00800237,2024-01-03 17:57:55,TDB_CUST_2379647,ORCL,BUY,149,1607.13
TDB_00800238,2024-02-07 23:02:12,TDB_CUST_5860510,VISA,BUY,884,1397.45
TDB_00800239,2024-06-19 17:38:58,TDB_CUST_6127395,CRM,BUY,678,806.21
TDB_00800240,2024-08-14 05:39:51,TDB_CUST_7357573,ORCL,SELL,556,457.55
TDB_00800241,2024-04-04 15:13:40,TDB_CUST_8334166,NVDA,BUY,474,894.62
TDB_00800242,2024-01-04 18:31:47,TDB_CUST_3033481,CSCO,BUY,364,1273.31
TDB_00800243,2024-02-26 12:43:07,TDB_CUST_9136138,XOM,BUY,334,1464.35
TDB_00800244,2024-07-02 12:21:09,TDB_CUST_6561170,PYPL,BUY,871,828.06
TDB_00800245,2024-02-26 11:15:07,TDB_CUST_5989276,PFE,BUY,884,619.74
TDB_00800246,2024-06-16 22:02:56,TDB_CUST_8302421,WMT,SELL,467,1716.37
TDB_00800247,2024-03-03 02:12:02,TDB_CUST_4402818,WMT,BUY,846,1819.49
TDB_00800248,2024-05-28 14:20:42,TDB_CUST_5769208,VZ,BUY,165,578.44
TDB_00800249,2024-01-29 07:17:11,TDB_CUST_6188220,BAC,BUY,967,1387.48
TDB_00800250,2024-01-04 01:48:02,TDB_CUST_5883568,WMT,BUY,414,1753.37
TDB_00800251,2024-06-22 00:32:15,TDB_CUST_1931745,XOM,BUY,607,1500.96
TDB_00800252,2024-06-21 09:05:56,TDB_CUST_7062652,MSFT,BUY,757,1895.88
TDB_00800253,2024-05-13 21:50:04,TDB_CUST_7140679,JPM,BUY,115,133.14
TDB_00800254,2024-08-10 12:35:06,TDB_CUST_6460687,GOOGL,BUY,871,830.14
TDB_00800255,2024-03-22 10:55:04,TDB_CUST_8951796,T,BUY,657,1043.98
TDB_00800256,2024-02-04 20:48:58,TDB_CUST_6271390,JPM,SELL,509,980.76
TDB_00800257,2024-04-25 20:05:19,TDB_CUST_7292109,ORCL,SELL,665,945.04
TDB_00800258,2024-05-10 14:01:12,TDB_CUST_6615647,DIS,SELL,737,234.97
TDB_00800259,2024-04-16 17:21:50,TDB_CUST_1349897,CSCO,BUY,321,488.90
TDB_00800260,2024-05-11 09:47:09,TDB_CUST_1495747,AMZN,BUY,979,1816.14
TDB_00800261,2024-01-02 13:50:47,TDB_CUST_1693327,GOOGL,SELL,518,1461.88
TDB_00800262,2024-01-06 09:14:57,TDB_CUST_3941618,INTC,SELL,905,554.30
TDB_00800263,2024-06-26 09:41:34,TDB_CUST_7511491,XOM,BUY,678,744.37
TDB_00800264,2024-05-03 20:43:10,TDB_CUST_5092940,VISA,BUY,843,1748.12
TDB_00800265,2024-05-24 14:03:45,TDB_CUST_4054395,DIS,BUY,589,524.75
TDB_00800266,2024-04-05 21:16:34,TDB_CUST_5821138,NFLX,BUY,575,615.07
TDB_00800267,2024-05-15 10:28:57,TDB_CUST_1056176,XOM,SELL,526,1147.09
TDB_00800268,2024-01-11 08:01:05,TDB_CUST_1625096,PYPL,SELL,696,342.54
TDB_00800269,2024-03-10 04:50:41,TDB_CUST_2170925,PFE,BUY,784,1580.21
TDB_00800270,2024-08-16 11:20:55,TDB_CUST_1131542,ADBE,BUY,334,112.09
TDB_00800271,2024-04-03 06:40:16,TDB_CUST_6076051,CRM,SELL,291,1036.14
TDB_00800272,2024-04-19 19:40:51,TDB_CUST_5517096,DIS,BUY,644,1396.45
TDB_00800273,2024-05-15 23:08:14,TDB_CUST_7671084,UNH,BUY,477,1814.38
TDB_00800274,2024-06-12 08:04:19,TDB_CUST_7006490,XOM,BUY,337,217.75
TDB_00800275,2024-01-12 14:32:14,TDB_CUST_7029312,VZ,SELL,736,299.00
TDB_00800276,2024-04-19 06:57:45,TDB_CUST_1278845,MA,BUY,987,462.72
TDB_00800277,2024-09-26 01:17:57,TDB_CUST_3323107,VISA,BUY,121,1765.88
TDB_00800278,2024-04-15 20:36:07,TDB_CUST_9550659,UNH,SELL,695,162.34
TDB_00800279,2024-03-27 02:53:09,TDB_CUST_2011192,BAC,BUY,132,1518.81
TDB_00800280,2024-02-17 08:06:40,TDB_CUST_9218583,T,SELL,667,1118.77
TDB_00800281,2024-08-05 16:15:55,TDB_CUST_8725928,PYPL,SELL,571,1693.98
TDB_00800282,2024-04-27 12:57:16,TDB_CUST_4345789,DIS,SELL,416,1932.16
TDB_00800283,2024-01-22 07:51:48,TDB_CUST_8601452,JPM,BUY,536,248.50
TDB_00800284,2024-08-27 17:45:15,TDB_CUST_5773916,BAC,SELL,111,1801.21
TDB_00800285,2024-04-11 12:58:06,TDB_CUST_7818181,MA,BUY,180,1066.48
TDB_00800286,2024-02-11 06:50:31,TDB_CUST_9108427,AAPL,BUY,149,1857.47
TDB_00800287,2024-07-29 17:09:31,TDB_CUST_6586670,NFLX,BUY,117,188.66
TDB_00800288,2024-08-15 02:50:28,TDB_CUST_5264064,NVDA,BUY,246,1660.74
TDB_00800289,2024-01-01 14:33:17,TDB_CUST_5442391,WMT,BUY,635,605.53
TDB_00800290,2024-05-06 16:26:36,TDB_CUST_8712657,NFLX,SELL,801,1982.65
