trade_id,transaction_time,account_number,cusip,activity,quantity,price
TDB_00900063,2024-04-08 09:29:00,TDB_CUST_5503821,WMT,BUY,373,708.05
TDB_00900064,2024-09-13 05:57:34,TDB_CUST_7599278,JPM,BUY,383,1141.05
TDB_00900065,2024-06-28 16:52:01,TDB_CUST_6527136,V,BUY,152,381.41
TDB_00900066,2024-04-09 09:34:56,TDB_CUST_1075632,PYPL,SELL,829,225.55
TDB_00900067,2024-10-01 07:21:37,TDB_CUST_5866705,TSLA,SELL,901,488.23
TDB_00900068,2024-09-30 03:04:14,TDB_CUST_7696601,JPM,SELL,958,1035.23
TDB_00900069,2024-08-20 20:56:17,TDB_CUST_4277686,VZ,SELL,297,303.56
TDB_00900070,2024-07-20 05:46:03,TDB_CUST_7140997,PFE,SELL,996,514.02
TDB_00900071,2024-06-17 11:11:11,TDB_CUST_8846198,PFE,SELL,244,853.65
TDB_00900072,2024-08-09 13:58:26,TDB_CUST_5990400,TSLA,SELL,751,1067.60
TDB_00900073,2024-06-28 03:14:15,TDB_CUST_1189155,T,SELL,237,1970.80
TDB_00900074,2024-07-31 05:48:53,TDB_CUST_4313686,ADBE,BUY,628,1693.41
TDB_00900075,2024-06-29 06:13:02,TDB_CUST_8833496,FB,BUY,159,1645.36
TDB_00900076,2024-08-18 09:18:39,TDB_CUST_9419749,V,SELL,672,960.81
TDB_00900077,2024-04-14 08:24:16,TDB_CUST_2812533,ORCL,BUY,872,704.52
TDB_00900078,2024-07-13 11:19:19,TDB_CUST_4931124,NFLX,SELL,316,993.50
TDB_00900079,2024-07-01 13:09:07,TDB_CUST_7338234,JPM,SELL,603,1335.25
TDB_00900080,2024-05-27 05:02:32,TDB_CUST_8731200,TSLA,BUY,314,896.77
TDB_00900081,2024-05-07 07:42:20,TDB_CUST_3610057,ADBE,BUY,596,1680.83
TDB_00900082,2024-05-02 21:29:44,TDB_CUST_8675498,AAPL,BUY,578,1086.20
TDB_00900083,2024-01-20 08:54:33,TDB_CUST_6600944,INTC,BUY,865,802.36
TDB_00900084,2024-02-02 16:36:44,TDB_CUST_6071856,VISA,SELL,779,1454.48
TDB_00900085,2024-07-20 00:13:01,TDB_CUST_5298971,JPM,SELL,934,1299.34
TDB_00900086,2024-05-12 00:01:25,TDB_CUST_8117034,CRM,SELL,346,773.85
TDB_00900087,2024-07-07 02:50:56,TDB_CUST_7774805,VISA,BUY,175,1634.70
TDB_00900088,2024-01-06 11:45:12,TDB_CUST_8289130,CRM,BUY,213,1147.95
TDB_00900089,2024-01-19 22:33:46,TDB_CUST_5909789,UNH,BUY,953,927.73
TDB_00900090,2024-07-27 02:45:22,TDB_CUST_1859407,INTC,BUY,280,1161.85
TDB_00900091,2024-02-24 21:17:39,TDB_CUST_7862604,JPM,SELL,738,1931.31
TDB_00900092,2024-05-08 23:20:30,TDB_CUST_8951518,GOOGL,BUY,784,1811.61
TDB_00900093,2024-08-30 02:23:07,TDB_CUST_6794981,AAPL,SELL,775,1293.47
TDB_00900094,2024-08-27 13:22:36,TDB_CUST_7988888,T,BUY,194,1856.39
TDB_00900095,2024-03-31 07:05:50,TDB_CUST_2053943,MA,BUY,214,388.92
TDB_00900096,2024-06-20 07:40:41,TDB_CUST_5110604,AMZN,SELL,890,1897.73
TDB_00900097,2024-07-09 20:17:35,TDB_CUST_6844456,NVDA,SELL,651,967.81
TDB_00900098,2024-09-28 10:22:17,TDB_CUST_6528686,XOM,SELL,540,942.20
TDB_00900099,2024-09-07 20:51:51,TDB_CUST_8410551,BAC,BUY,231,1667.17
TDB_00900100,2024-04-02 10:23:49,TDB_CUST_7747898,CRM,SELL,558,955.83
TDB_00900101,2024-04-14 13:21:50,TDB_CUST_5765087,NVDA,BUY,805,1493.71
TDB_00900102,2024-03-13 00:36:27,TDB_CUST_8429430,UNH,BUY,308,1785.72
TDB_00900103,2024-05-30 22:08:46,TDB_CUST_2785874,INTC,SELL,380,1046.57
TDB_00900104,2024-01-07 07:51:55,TDB_CUST_5533804,DIS,BUY,201,138.32
TDB_00900105,2024-03-08 14:19:59,TDB_CUST_3046217,FB,SELL,879,903.39
TDB_00900106,2024-05-23 07:49:48,TDB_CUST_4978863,INTC,BUY,810,443.78
TDB_00900107,2024-05-24 15:59:50,TDB_CUST_5192749,CRM,SELL,550,179.73
TDB_00900108,2024-05-05 14:47:44,TDB_CUST_8200745,V,SELL,963,1071.49
TDB_00900109,2024-07-21 17:29:03,TDB_CUST_7715264,INTC,BUY,821,1792.50
TDB_00900110,2024-03-02 03:15:08,TDB_CUST_3564496,ADBE,BUY,410,1965.08
TDB_00900111,2024-01-24 21:10:25,TDB_CUST_7886663,ADBE,BUY,514,1117.22
TDB_00900112,2024-08-17 00:47:05,TDB_CUST_8751918,NVDA,BUY,630,1813.71
TDB_00900113,2024-02-20 01:32:16,TDB_CUST_7798720,PFE,BUY,267,852.22
TDB_00900114,2024-08-05 06:52:12,TDB_CUST_6654937,WMT,BUY,158,1434.89
TDB_00900115,2024-09-15 18:44:21,TDB_CUST_7133292,ADBE,BUY,277,989.70
TDB_00900116,2024-03-11 22:23:56,TDB_CUST_5960511,MA,SELL,398,1831.31
TDB_00900117,2024-07-21 16:16:07,TDB_CUST_7139971,AAPL,SELL,544,1490.61
TDB_00900118,2024-05-23 20:41:52,TDB_CUST_8339534,JPM,SELL,220,142.94
TDB_00900119,2024-06-03 04:35:27,TDB_CUST_8423903,ORCL,BUY,748,137.11
TDB_00900120,2024-01-04 00:49:02,TDB_CUST_5206048,INTC,SELL,580,485.19
TDB_00900121,2024-05-11 19:43:44,TDB_CUST_7559073,GOOGL,SELL,636,285.12
TDB_00900122,2024-05-16 17:53:19,TDB_CUST_3276434,PFE,SELL,609,1905.85
TDB_00900123,2024-07-15 14:02:28,TDB_CUST_2515067,VZ,SELL,630,1001.13
TDB_00900124,2024-07-18 08:52:22,TDB_CUST_3166639,MSFT,SELL,277,1403.54
TDB_00900125,2024-08-30 00:17:47,TDB_CUST_9051772,VZ,BUY,373,1321.04
TDB_00900126,2024-01-01 19:28:38,TDB_CUST_6431725,PFE,BUY,583,200.85
TDB_00900127,2024-05-11 08:02:49,TDB_CUST_4330335,AMZN,SELL,191,1697.20
TDB_00900128,2024-06-08 04:09:52,TDB_CUST_9802655,V,SELL,274,1640.95
TDB_00900129,2024-05-05 20:44:34,TDB_CUST_4391233,JPM,BUY,591,588.21
TDB_00900130,2024-03-27 21:01:05,TDB_CUST_7575778,PYPL,SELL,407,323.04
TDB_00900131,2024-08-09 11:52:26,TDB_CUST_8872268,AMZN,BUY,970,225.79
TDB_00900132,2024-01-06 04:19:02,TDB_CUST_4091773,AMZN,SELL,510,673.40
TDB_00900133,2024-06-26 23:40:54,TDB_CUST_2498770,INTC,SELL,781,413.06
TDB_00900134,2024-06-17 08:34:17,TDB_CUST_9234482,GOOGL,SELL,442,219.85
TDB_00900135,2024-09-30 22:20:52,TDB_CUST_3094796,FB,BUY,165,810.74
TDB_00900136,2024-03-20 10:38:28,TDB_CUST_7243062,PYPL,BUY,111,1699.93
TDB_00900137,2024-03-19 17:01:21,TDB_CUST_3323555,TSLA,BUY,152,721.34
TDB_00900138,2024-03-10 22:53:36,TDB_CUST_3387419,FB,BUY,409,451.96
TDB_00900139,2024-09-16 23:21:09,TDB_CUST_1924110,PFE,BUY,238,508.95
TDB_00900140,2024-03-03 19:59:19,TDB_CUST_3960393,FB,SELL,605,425.36
TDB_00900141,2024-01-15 08:19:06,TDB_CUST_1964628,TSLA,BUY,905,1920.98
TDB_00900142,2024-03-08 11:59:01,TDB_CUST_4810052,TSLA,SELL,967,802.48
TDB_00900143,2024-04-05 00:41:39,TDB_CUST_6518237,CRM,BUY,512,442.60
TDB_00900144,2024-01-01 19:27:12,TDB_CUST_6584762,T,BUY,878,1396.64
TDB_00900145,2024-06-25 21:55:04,TDB_CUST_2230618,GOOGL,SELL,402,1915.00
TDB_00900146,2024-09-16 11:21:06,TDB_CUST_7422029,BAC,BUY,208,1162.54
TDB_00900147,2024-03-14 08:00:53,TDB_CUST_5195136,NVDA,SELL,835,1419.08
TDB_00900148,2024-09-03 17:17:50,TDB_CUST_5620838,DIS,SELL,119,678.82
TDB_00900149,2024-07-27 06:28:28,TDB_CUST_8435405,FB,BUY,372,1120.33
TDB_00900150,2024-09-20 15:19:34,TDB_CUST_1685064,NFLX,SELL,520,1551.91
TDB_00900151,2024-07-29 01:48:03,TDB_CUST_1865448,FB,SELL,576,1127.71
TDB_00900152,2024-03-19 01:10:28,TDB_CUST_1599548,MA,SELL,188,658.11
TDB_00900153,2024-01-01 19:08:07,TDB_CUST_6712964,TSLA,SELL,400,350.42
TDB_00900154,2024-07-03 11:36:48,TDB_CUST_8597505,BAC,BUY,155,1324.86
TDB_00900155,2024-06-09 11:17:19,TDB_CUST_6106026,INTC,BUY,523,330.46
TDB_00900156,2024-04-26 07:47:39,TDB_CUST_7988959,ADBE,SELL,500,1480.54
TDB_00900157,2024-07-05 09:33:41,TDB_CUST_8091729,BAC,SELL,684,596.02
TDB_00900158,2024-04-08 10:04:43,TDB_CUST_6245354,BAC,SELL,669,1075.64
TDB_00900159,2024-08-25 14:55:11,TDB_CUST_9821481,PYPL,SELL,879,372.32
TDB_00900160,2024-03-12 19:51:41,TDB_CUST_7670943,VISA,BUY,606,634.77
TDB_00900161,2024-08-01 10:35:05,TDB_CUST_5697900,ORCL,SELL,464,121.85
TDB_00900162,2024-02-23 09:31:53,TDB_CUST_1278304,INTC,SELL,309,1290.09
TDB_00900163,2024-09-01 16:07:55,TDB_CUST_1178640,VZ,SELL,484,759.54
TDB_00900164,2024-06-28 08:30:36,TDB_CUST_7876546,INTC,BUY,357,1750.69
TDB_00900165,2024-08-22 06:25:11,TDB_CUST_6693818,INTC,BUY,656,1121.47
TDB_00900166,2024-01-12 03:06:51,TDB_CUST_1416522,BAC,BUY,845,1832.54
TDB_00900167,2024-06-28 23:32:29,TDB_CUST_3878104,MSFT,SELL,624,1356.54
TDB_00900168,2024-03-22 11:54:52,TDB_CUST_8911105,GOOGL,BUY,257,1665.23
TDB_00900169,2024-01-09 04:26:46,TDB_CUST_4369551,V,SELL,318,1956.29
TDB_00900170,2024-04-16 08:51:45,TDB_CUST_3785553,JPM,SELL,718,1758.37
TDB_00900171,2024-03-30 16:15:26,TDB_CUST_3778558,VZ,SELL,241,349.69
TDB_00900172,2024-03-15 18:36:11,TDB_CUST_2119677,VZ,BUY,652,1101.00
TDB_00900173,2024-09-24 09:24:05,TDB_CUST_3721898,T,SELL,632,1435.38
TDB_00900174,2024-07-06 10:01:53,TDB_CUST_4123955,UNH,SELL,197,751.64
TDB_00900175,2024-06-07 15:04:25,TDB_CUST_1506168,V,SELL,474,1321.95
TDB_00900176,2024-01-27 09:10:53,TDB_CUST_2869644,T,SELL,311,960.36
TDB_00900177,2024-02-08 20:31:41,TDB_CUST_7513954,CRM,SELL,939,859.36
TDB_00900178,2024-06-01 19:21:57,TDB_CUST_1557033,ADBE,BUY,150,443.55
TDB_00900179,2024-01-08 23:28:22,TDB_CUST_2642998,JPM,SELL,527,158.63
TDB_00900180,2024-03-14 00:06:52,TDB_CUST_9096243,AMZN,BUY,610,752.78
TDB_00900181,2024-01-29 12:47:34,TDB_CUST_1539505,NFLX,BUY,769,601.69
TDB_00900182,2024-03-18 21:59:27,TDB_CUST_1214666,MSFT,BUY,509,1145.45
TDB_00900183,2024-04-29 19:59:16,TDB_CUST_6651677,UNH,SELL,697,727.37
TDB_00900184,2024-02-08 17:05:59,TDB_CUST_4956793,VISA,SELL,755,388.89
TDB_00900185,2024-06-29 23:37:58,TDB_CUST_8159668,BAC,SELL,544,1662.42
TDB_00900186,2024-09-17 07:05:29,TDB_CUST_5605388,ORCL,BUY,218,235.41
TDB_00900187,2024-02-27 20:36:43,TDB_CUST_5665939,AMZN,BUY,982,740.56
TDB_00900188,2024-04-08 20:05:13,TDB_CUST_2374690,VISA,BUY,454,1048.14
TDB_00900189,2024-04-11 19:40:16,TDB_CUST_8599470,CSCO,BUY,116,1849.29
TDB_00900190,2024-07-31 21:15:14,TDB_CUST_6690580,PYPL,BUY,315,1820.32
TDB_00900191,2024-06-06 03:09:31,TDB_CUST_9147770,NFLX,BUY,536,425.44
TDB_00900192,2024-02-07 07:35:58,TDB_CUST_2353247,V,BUY,715,1084.67
TDB_00900193,2024-08-25 21:27:55,TDB_CUST_2484472,DIS,SELL,406,1123.41
TDB_00900194,2024-01-08 08:10:18,TDB_CUST_8051611,UNH,SELL,922,1238.88
TDB_00900195,2024-03-22 08:21:14,TDB_CUST_8521029,CSCO,BUY,829,1859.60
TDB_00900196,2024-01-19 20:54:39,TDB_CUST_3331869,MA,BUY,674,1663.88
TDB_00900197,2024-02-15 08:50:47,TDB_CUST_3148175,AMZN,BUY,788,1185.50
TDB_00900198,2024-03-16 18:07:25,TDB_CUST_9464614,GOOGL,BUY,338,975.74
TDB_00900199,2024-07-27 07:06:54,TDB_CUST_7723697,NFLX,SELL,374,1299.17
TDB_00900200,2024-05-15 21:15:00,TDB_CUST_3677643,TSLA,SELL,943,1495.72
TDB_00900201,2024-04-10 10:46:53,TDB_CUST_3193396,WMT,SELL,392,237.66
TDB_00900202,2024-09-03 11:14:28,TDB_CUST_1103657,AAPL,SELL,966,1219.69
TDB_00900203,2024-06-20 06:09:36,TDB_CUST_7315619,VISA,SELL,736,157.67
TDB_00900204,2024-01-24 15:53:03,TDB_CUST_4590637,MA,BUY,955,498.40
TDB_00900205,2024-06-13 20:23:28,TDB_CUST_9995273,VISA,BUY,268,527.59
TDB_00900206,2024-02-18 13:03:43,TDB_CUST_6785761,VISA,BUY,826,327.05
TDB_00900207,2024-03-18 08:20:02,TDB_CUST_9920192,TSLA,BUY,804,1206.92
TDB_00900208,2024-09-23 04:30:22,TDB_CUST_7953136,BAC,BUY,203,1708.30
TDB_00900209,2024-04-05 03:26:43,TDB_CUST_3955749,V,SELL,586,323.98
TDB_00900210,2024-02-08 05:07:09,TDB_CUST_4074789,INTC,SELL,353,913.52
TDB_00900211,2024-02-25 17:58:18,TDB_CUST_9269896,NVDA,SELL,172,670.78
TDB_00900212,2024-03-10 09:09:36,TDB_CUST_2414890,CRM,BUY,739,1627.92
TDB_00900213,2024-08-26 17:35:16,TDB_CUST_9302106,FB,BUY,937,290.35
TDB_00900214,2024-01-25 10:10:04,TDB_CUST_1829266,WMT,BUY,554,335.56
TDB_00900215,2024-09-21 06:37:16,TDB_CUST_4554593,JPM,BUY,203,1705.53
TDB_00900216,2024-05-03 08:28:24,TDB_CUST_7170810,DIS,BUY,855,1975.68
TDB_00900217,2024-06-03 03:41:47,TDB_CUST_7656720,XOM,SELL,834,1457.23
TDB_00900218,2024-03-04 23:08:18,TDB_CUST_1066600,ORCL,BUY,521,1136.26
TDB_00900219,2024-04-27 05:37:54,TDB_CUST_8290716,DIS,SELL,471,1254.06
TDB_00900220,2024-07-17 09:08:46,TDB_CUST_1277998,DIS,BUY,923,290.07
TDB_00900221,2024-03-16 09:51:38,TDB_CUST_7904896,NVDA,SELL,949,1285.12
TDB_00900222,2024-04-23 18:21:26,TDB_CUST_9979328,NFLX,BUY,709,937.00
TDB_00900223,2024-01-05 09:19:26,TDB_CUST_2825430,PYPL,BUY,170,1280.01
TDB_00900224,2024-01-12 06:08:58,TDB_CUST_8899899,INTC,SELL,221,1999.99
TDB_00900225,2024-02-25 05:08:38,TDB_CUST_6544482,PYPL,SELL,195,629.61
TDB_00900226,2024-07-30 01:33:48,TDB_CUST_3661902,BAC,BUY,636,1080.30
TDB_00900227,2024-08-23 05:09:32,TDB_CUST_9158777,AAPL,BUY,633,630.48
TDB_00900228,2024-08-13 02:39:23,TDB_CUST_1239035,FB,BUY,721,1684.48
TDB_00900229,2024-03-20 16:08:26,TDB_CUST_2721132,VISA,BUY,431,1845.29
TDB_00900230,2024-06-15 03:43:27,TDB_CUST_1911338,VISA,BUY,723,1718.26
TDB_00900231,2024-03-02 10:31:01,TDB_CUST_4472730,FB,SELL,425,1178.44
TDB_00900232,2024-06-14 15:03:56,TDB_CUST_6939958,DIS,BUY,553,1616.47
TDB_00900233,2024-08-29 08:27:38,TDB_CUST_9188272,UNH,SELL,384,867.27
TDB_00900234,2024-08-17 00:05:57,TDB_CUST_4193365,JPM,BUY,661,1252.41
TDB_00900235,2024-06-29 21:12:31,TDB_CUST_6822779,FB,BUY,850,1612.93
TDB_00900236,2024-02-07 22:34:48,TDB_CUST_3547577,UNH,SELL,331,1087.14
TDB_00900237,2024-03-08 00:50:30,TDB_CUST_8265919,V,SELL,800,1576.10
TDB_00900238,2024-07-18 04:18:13,TDB_CUST_6739688,BAC,SELL,608,1972.68
TDB_00900239,2024-06-02 02:27:37,TDB_CUST_5617665,XOM,SELL,655,1120.71
TDB_00900240,2024-05-28 06:13:42,TDB_CUST_9991352,BAC,SELL,636,532.59
TDB_00900241,2024-01-21 07:55:34,TDB_CUST_2803370,BAC,SELL,259,651.92
TDB_00900242,2024-05-12 16:48:48,TDB_CUST_6018799,CSCO,SELL,624,112.59
TDB_00900243,2024-03-27 00:23:33,TDB_CUST_1202276,FB,BUY,746,774.93
TDB_00900244,2024-07-27 23:07:48,TDB_CUST_9644701,TSLA,BUY,549,1279.19
TDB_00900245,2024-08-14 11:36:30,TDB_CUST_4197283,PFE,SELL,336,196.91
TDB_00900246,2024-06-01 04:00:36,TDB_CUST_9760074,UNH,SELL,463,237.42
TDB_00900247,2024-03-22 13:53:28,TDB_CUST_8168642,UNH,SELL,770,845.52
TDB_00900248,2024-07-01 09:01:01,TDB_CUST_6839280,CSCO,BUY,775,625.08
TDB_00900249,2024-02-07 16:02:49,TDB_CUST_5721389,BAC,SELL,211,162.25
TDB_00900250,2024-05-30 08:57:00,TDB_CUST_8900543,MSFT,SELL,558,1738.32
TDB_00900251,2024-06-11 05:29:58,TDB_CUST_2814059,DIS,SELL,952,1147.69
TDB_00900252,2024-05-12 05:24:04,TDB_CUST_1821197,CRM,BUY,846,382.80
TDB_00900253,2024-01-19 13:41:05,TDB_CUST_5363500,NFLX,SELL,137,1142.43
TDB_00900254,2024-02-09 18:13:45,TDB_CUST_6781179,INTC,SELL,559,1950.55
TDB_00900255,2024-07-01 07:05:39,TDB_CUST_2364719,AAPL,SELL,518,254.33
TDB_00900256,2024-06-06 14:55:53,TDB_CUST_7554012,UNH,BUY,820,1945.18
TDB_00900257,2024-08-18 06:50:12,TDB_CUST_4298028,V,SELL,789,1417.18
TDB_00900258,2024-07-05 10:54:16,TDB_CUST_3486701,MSFT,BUY,756,1859.66
TDB_00900259,2024-06-15 10:35:18,TDB_CUST_5027689,DIS,BUY,900,931.50
TDB_00900260,2024-03-23 09:29:39,TDB_CUST_9702133,GOOGL,SELL,705,1209.33
TDB_00900261,2024-08-13 22:36:13,TDB_CUST_3720775,INTC,SELL,844,1750.34
TDB_00900262,2024-06-15 16:15:02,TDB_CUST_7506657,JPM,SELL,884,954.12
TDB_00900263,2024-01-07 01:54:59,TDB_CUST_8571426,BAC,BUY,647,913.23
TDB_00900264,2024-04-01 22:15:14,TDB_CUST_2988715,GOOGL,BUY,975,1441.09
TDB_00900265,2024-06-21 02:26:38,TDB_CUST_7726180,BAC,BUY,971,520.72
TDB_00900266,2024-09-30 12:34:09,TDB_CUST_3706535,PYPL,BUY,988,1106.82
TDB_00900267,2024-04-11 08:20:02,TDB_CUST_8966451,CSCO,SELL,658,1773.51
TDB_00900268,2024-07-19 19:13:42,TDB_CUST_5221310,CRM,SELL,345,1485.83
TDB_00900269,2024-01-30 04:12:11,TDB_CUST_9056929,MSFT,BUY,563,547.86
TDB_00900270,2024-09-27 06:48:19,TDB_CUST_4931844,DIS,BUY,857,1862.90
TDB_00900271,2024-03-02 18:30:03,TDB_CUST_7483999,VZ,BUY,498,1833.28
TDB_00900272,2024-03-11 16:48:28,TDB_CUST_4960795,CRM,SELL,643,703.52
TDB_00900273,2024-09-10 20:28:53,TDB_CUST_1127947,INTC,SELL,945,1188.18
TDB_00900274,2024-04-15 20:38:10,TDB_CUST_6865400,T,SELL,594,1393.52
TDB_00900275,2024-06-06 08:15:34,TDB_CUST_1009652,ORCL,SELL,577,1613.84
TDB_00900276,2024-07-19 09:11:26,TDB_CUST_1552062,GOOGL,BUY,274,117.92
TDB_00900277,2024-06-23 03:24:16,TDB_CUST_4069977,AAPL,BUY,811,415.63
TDB_00900278,2024-08-01 15:57:33,TDB_CUST_8519955,FB,BUY,691,1247.76
TDB_00900279,2024-03-08 14:42:49,TDB_CUST_7252652,JPM,BUY,277,171.94
TDB_00900280,2024-06-10 09:11:18,TDB_CUST_9348640,VISA,BUY,170,868.37
TDB_00900281,2024-07-27 21:58:04,TDB_CUST_9639744,MSFT,BUY,141,705.24
TDB_00900282,2024-05-11 10:39:11,TDB_CUST_6708284,V,BUY,867,513.79
TDB_00900283,2024-08-18 09:51:03,TDB_CUST_5461326,MA,SELL,665,1244.80
TDB_00900284,2024-05-12 18:08:06,TDB_CUST_1488609,NVDA,BUY,766,1516.14
TDB_00900285,2024-01-31 16:16:42,TDB_CUST_2994625,DIS,SELL,436,611.31
TDB_00900286,2024-07-24 11:09:49,TDB_CUST_8979084,AAPL,SELL,209,1893.93
TDB_00900287,2024-06-24 06:40:07,TDB_CUST_9551334,PFE,SELL,298,345.13
TDB_00900288,2024-06-16 15:48:42,TDB_CUST_6830143,AMZN,SELL,454,1719.43
TDB_00900289,2024-06-21 19:50:33,TDB_CUST_2584081,VISA,BUY,662,1295.69
TDB_00900290,2024-07-02 16:53:31,TDB_CUST_4993923,CSCO,BUY,858,578.00
TDB_00900291,2024-04-17 09:45:44,TDB_CUST_7450853,INTC,SELL,354,283.41
