trade_id,transaction_time,account_number,cusip,activity,quantity,price
TDB_00600050,2024-03-29 14:22:14,TDB_CUST_3009993,AMZN,BUY,566,1451.27
TDB_00600051,2024-01-30 22:50:20,TDB_CUST_1839204,PYPL,BUY,592,1778.51
TDB_00600052,2024-08-02 07:26:04,TDB_CUST_2663111,NFLX,BUY,801,1481.60
TDB_00600053,2024-01-27 06:49:21,TDB_CUST_5293120,WMT,BUY,777,1242.10
TDB_00600054,2024-09-30 23:39:12,TDB_CUST_4365769,XOM,BUY,833,1063.11
TDB_00600055,2024-06-13 20:11:17,TDB_CUST_3905117,AMZN,BUY,129,733.76
TDB_00600056,2024-09-25 18:55:01,TDB_CUST_7073252,XOM,BUY,453,1372.42
TDB_00600057,2024-03-23 09:55:06,TDB_CUST_8142772,TSLA,SELL,475,1220.13
TDB_00600058,2024-08-22 21:35:40,TDB_CUST_8454671,MSFT,BUY,982,877.71
TDB_00600059,2024-01-24 20:52:44,TDB_CUST_6703967,JPM,SELL,269,710.26
TDB_00600060,2024-08-20 21:32:30,TDB_CUST_9690816,V,BUY,421,1378.70
TDB_00600061,2024-01-29 05:02:43,TDB_CUST_3053930,MA,BUY,370,1255.03
TDB_00600062,2024-02-17 20:38:10,TDB_CUST_8202915,WMT,SELL,566,1729.62
TDB_00600063,2024-06-23 15:28:59,TDB_CUST_7871343,UNH,SELL,983,1862.19
TDB_00600064,2024-03-27 12:10:45,TDB_CUST_2677318,AMZN,BUY,566,558.82
TDB_00600065,2024-03-14 02:27:00,TDB_CUST_2205655,GOOGL,BUY,982,528.41
TDB_00600066,2024-06-08 14:14:54,TDB_CUST_3314826,JPM,SELL,123,1963.08
TDB_00600067,2024-08-14 17:12:04,TDB_CUST_1017187,WMT,SELL,821,1319.28
TDB_00600068,2024-09-19 03:40:26,TDB_CUST_7291466,T,SELL,368,751.93
TDB_00600069,2024-09-15 05:34:14,TDB_CUST_2937665,VISA,SELL,273,360.75
TDB_00600070,2024-07-10 00:08:20,TDB_CUST_9041478,NVDA,SELL,384,865.61
TDB_00600071,2024-05-14 12:03:10,TDB_CUST_6898244,VZ,SELL,555,1416.81
TDB_00600072,2024-08-22 09:03:57,TDB_CUST_2161369,MA,BUY,849,1669.91
TDB_00600073,2024-09-21 08:40:36,TDB_CUST_9966512,ORCL,BUY,856,107.23
TDB_00600074,2024-03-03 17:21:09,TDB_CUST_1516909,ADBE,SELL,296,882.31
TDB_00600075,2024-08-15 14:22:07,TDB_CUST_6069482,CSCO,BUY,441,1622.46
TDB_00600076,2024-02-07 17:12:34,TDB_CUST_7757856,GOOGL,SELL,987,228.23
TDB_00600077,2024-03-12 02:10:39,TDB_CUST_7959217,MA,BUY,970,767.29
TDB_00600078,2024-01-20 13:45:06,TDB_CUST_7319586,MA,SELL,116,335.79
TDB_00600079,2024-06-22 10:25:59,TDB_CUST_7496847,VZ,BUY,856,1210.79
TDB_00600080,2024-04-11 06:16:08,TDB_CUST_1113096,INTC,BUY,723,772.92
TDB_00600081,2024-04-23 06:38:30,TDB_CUST_2448429,DIS,SELL,446,862.52
TDB_00600082,2024-05-22 13:37:57,TDB_CUST_8484064,CRM,BUY,735,557.55
TDB_00600083,2024-04-21 00:47:03,TDB_CUST_7524964,ADBE,SELL,997,1187.38
TDB_00600084,2024-06-09 11:31:41,TDB_CUST_7562736,AMZN,BUY,627,488.55
TDB_00600085,2024-08-12 13:03:26,TDB_CUST_4087272,NVDA,SELL,451,1191.96
TDB_00600086,2024-06-27 06:52:09,TDB_CUST_5774057,NVDA,SELL,585,210.81
TDB_00600087,2024-05-17 16:50:35,TDB_CUST_3858119,INTC,SELL,814,520.47
TDB_00600088,2024-04-13 06:23:09,TDB_CUST_6134993,VISA,BUY,878,540.98
TDB_00600089,2024-04-24 01:44:09,TDB_CUST_3738074,PYPL,SELL,205,1408.50
TDB_00600090,2024-02-04 00:13:05,TDB_CUST_6402295,VISA,SELL,703,1376.73
TDB_00600091,2024-01-09 07:35:25,TDB_CUST_1731801,TSLA,SELL,143,1121.25
TDB_00600092,2024-03-08 14:14:21,TDB_CUST_6150220,WMT,SELL,982,734.63
TDB_00600093,2024-08-05 12:31:10,TDB_CUST_4206831,TSLA,SELL,958,1782.40
TDB_00600094,2024-07-28 04:58:38,TDB_CUST_2685527,VISA,BUY,941,1492.81
TDB_00600095,2024-05-02 01:55:01,TDB_CUST_2918089,ORCL,SELL,457,453.57
TDB_00600096,2024-02-08 23:07:28,TDB_CUST_2505544,GOOGL,BUY,965,923.76
TDB_00600097,2024-01-08 22:59:19,TDB_CUST_4373147,AAPL,BUY,460,320.73
TDB_00600098,2024-06-10 06:22:18,TDB_CUST_3628330,BAC,SELL,935,1700.27
TDB_00600099,2024-02-09 15:04:47,TDB_CUST_3882538,AMZN,BUY,892,766.22
TDB_00600100,2024-08-20 13:33:51,TDB_CUST_1227338,AMZN,BUY,635,672.87
TDB_00600101,2024-06-03 16:39:36,TDB_CUST_5468123,CSCO,BUY,438,926.05
TDB_00600102,2024-05-19 20:02:46,TDB_CUST_9695384,ORCL,BUY,222,280.29
TDB_00600103,2024-09-03 21:10:47,TDB_CUST_2280841,T,BUY,446,1099.26
TDB_00600104,2024-09-29 01:54:35,TDB_CUST_8092954,T,BUY,491,1723.37
TDB_00600105,2024-04-18 13:59:43,TDB_CUST_8119260,FB,BUY,476,1584.99
TDB_00600106,2024-04-16 16:32:04,TDB_CUST_6982233,AMZN,BUY,560,631.37
TDB_00600107,2024-07-17 00:25:53,TDB_CUST_2382001,MSFT,BUY,656,1336.27
TDB_00600108,2024-08-03 03:53:43,TDB_CUST_7645144,AMZN,BUY,198,1008.10
TDB_00600109,2024-04-11 04:23:06,TDB_CUST_5950207,MA,BUY,992,1166.05
TDB_00600110,2024-06-24 14:51:32,TDB_CUST_7668435,BAC,SELL,618,1555.66
TDB_00600111,2024-02-13 10:42:46,TDB_CUST_2721840,GOOGL,BUY,367,106.19
TDB_00600112,2024-03-22 15:42:48,TDB_CUST_9464667,FB,BUY,977,440.40
TDB_00600113,2024-01-22 05:56:57,TDB_CUST_3855128,AMZN,BUY,177,546.96
TDB_00600114,2024-01-18 17:16:23,TDB_CUST_1641655,AMZN,SELL,679,1972.41
TDB_00600115,2024-07-27 02:05:18,TDB_CUST_1984884,ADBE,SELL,717,345.94
TDB_00600116,2024-04-03 21:31:39,TDB_CUST_1410636,INTC,SELL,984,1027.51
TDB_00600117,2024-09-10 15:16:26,TDB_CUST_7367229,V,SELL,535,1760.94
TDB_00600118,2024-07-17 20:35:09,TDB_CUST_7241139,T,SELL,938,1938.41
TDB_00600119,2024-05-18 16:59:40,TDB_CUST_2629860,NVDA,SELL,367,1514.50
TDB_00600120,2024-01-05 09:25:15,TDB_CUST_8224531,MA,SELL,216,543.35
TDB_00600121,2024-03-05 19:36:08,TDB_CUST_5444011,VZ,BUY,288,1389.98
TDB_00600122,2024-03-28 09:09:35,TDB_CUST_9152263,MA,BUY,435,326.06
TDB_00600123,2024-08-21 00:10:53,TDB_CUST_6716819,ORCL,BUY,793,1491.26
TDB_00600124,2024-07-14 08:43:42,TDB_CUST_4154105,AAPL,BUY,681,806.48
TDB_00600125,2024-06-19 15:37:06,TDB_CUST_6650334,VISA,BUY,806,1248.70
TDB_00600126,2024-05-20 17:32:05,TDB_CUST_9443312,NFLX,SELL,784,1166.84
TDB_00600127,2024-03-13 23:36:27,TDB_CUST_4406353,CRM,SELL,595,770.99
TDB_00600128,2024-08-06 06:27:36,TDB_CUST_3191535,MSFT,SELL,425,575.49
TDB_00600129,2024-08-01 01:45:45,TDB_CUST_3852205,NVDA,BUY,536,288.50
TDB_00600130,2024-01-10 09:02:31,TDB_CUST_6839316,MSFT,SELL,142,1133.09
TDB_00600131,2024-01-31 13:02:51,TDB_CUST_1181933,ORCL,BUY,405,737.92
TDB_00600132,2024-01-16 11:50:40,TDB_CUST_8410737,XOM,SELL,902,1111.97
TDB_00600133,2024-09-02 18:09:13,TDB_CUST_3697940,ORCL,BUY,445,365.59
TDB_00600134,2024-09-17 13:05:45,TDB_CUST_2851935,DIS,SELL,227,1589.14
TDB_00600135,2024-07-30 08:08:46,TDB_CUST_1660909,V,BUY,580,563.60
TDB_00600136,2024-07-27 04:36:03,TDB_CUST_7113113,XOM,BUY,756,1843.67
TDB_00600137,2024-01-30 07:11:18,TDB_CUST_4410786,NFLX,BUY,311,572.68
TDB_00600138,2024-04-01 15:21:38,TDB_CUST_3805773,ORCL,BUY,352,687.66
TDB_00600139,2024-06-08 22:24:34,TDB_CUST_8576603,BAC,BUY,270,785.86
TDB_00600140,2024-07-24 09:45:56,TDB_CUST_9471265,INTC,BUY,996,424.11
TDB_00600141,2024-02-24 18:28:34,TDB_CUST_3525976,DIS,BUY,902,1592.31
TDB_00600142,2024-09-03 23:03:19,TDB_CUST_1217611,PFE,SELL,295,223.02
TDB_00600143,2024-05-19 12:50:58,TDB_CUST_9657149,XOM,SELL,903,160.20
TDB_00600144,2024-03-03 04:09:16,TDB_CUST_8288979,BAC,BUY,345,1611.42
TDB_00600145,2024-01-05 17:34:43,TDB_CUST_9154881,TSLA,BUY,592,1539.97
TDB_00600146,2024-02-03 04:17:50,TDB_CUST_8016932,FB,SELL,112,1761.84
TDB_00600147,2024-06-08 00:56:39,TDB_CUST_3888232,NVDA,BUY,769,1436.38
TDB_00600148,2024-04-09 23:31:38,TDB_CUST_1533294,CRM,BUY,371,1721.13
TDB_00600149,2024-02-20 10:49:59,TDB_CUST_2750917,UNH,BUY,837,866.35
TDB_00600150,2024-04-21 21:29:37,TDB_CUST_2104408,FB,BUY,468,1479.76
TDB_00600151,2024-03-16 17:05:07,TDB_CUST_4890248,V,SELL,168,1790.66
TDB_00600152,2024-08-05 02:52:56,TDB_CUST_4120030,FB,BUY,118,141.68
TDB_00600153,2024-01-01 00:33:00,TDB_CUST_1513429,JPM,SELL,535,557.83
TDB_00600154,2024-08-06 12:22:07,TDB_CUST_7690174,MSFT,BUY,646,1076.00
TDB_00600155,2024-07-05 16:41:10,TDB_CUST_6023813,UNH,BUY,120,1856.88
TDB_00600156,2024-04-03 08:56:10,TDB_CUST_1372786,WMT,SELL,888,371.81
TDB_00600157,2024-06-19 08:33:52,TDB_CUST_2013907,T,BUY,753,1361.76
TDB_00600158,2024-02-10 18:20:15,TDB_CUST_8897378,GOOGL,BUY,997,1457.48
TDB_00600159,2024-05-30 01:03:40,TDB_CUST_1920485,V,BUY,115,1482.66
TDB_00600160,2024-02-12 16:23:54,TDB_CUST_3305455,AMZN,BUY,291,990.11
TDB_00600161,2024-01-15 07:50:30,TDB_CUST_1778996,AAPL,BUY,383,1409.65
TDB_00600162,2024-02-14 23:54:14,TDB_CUST_8454638,PYPL,SELL,594,1686.47
TDB_00600163,2024-09-04 00:55:37,TDB_CUST_5700101,CSCO,BUY,763,339.61
TDB_00600164,2024-08-29 11:54:04,TDB_CUST_9115083,NFLX,SELL,748,692.82
TDB_00600165,2024-08-01 09:35:18,TDB_CUST_4662142,MA,BUY,446,1492.79
TDB_00600166,2024-06-19 07:40:22,TDB_CUST_2831946,UNH,BUY,108,965.88
TDB_00600167,2024-03-06 23:00:51,TDB_CUST_7952131,BAC,BUY,733,382.31
TDB_00600168,2024-07-01 11:03:00,TDB_CUST_6445442,V,SELL,283,154.53
TDB_00600169,2024-07-17 09:44:52,TDB_CUST_5428992,UNH,SELL,511,1302.73
TDB_00600170,2024-06-18 06:42:29,TDB_CUST_4332234,ADBE,SELL,374,744.73
TDB_00600171,2024-08-21 06:44:51,TDB_CUST_2799983,ADBE,BUY,730,979.55
TDB_00600172,2024-08-28 07:26:21,TDB_CUST_1622239,MA,BUY,233,1330.66
TDB_00600173,2024-02-11 13:25:53,TDB_CUST_4071006,BAC,SELL,742,1874.54
TDB_00600174,2024-09-08 18:56:08,TDB_CUST_2529974,VISA,BUY,357,1052.65
TDB_00600175,2024-01-28 12:14:09,TDB_CUST_5319729,FB,BUY,421,1358.30
TDB_00600176,2024-03-03 03:32:25,TDB_CUST_9754805,MSFT,SELL,558,1074.04
TDB_00600177,2024-07-21 12:36:14,TDB_CUST_1142744,VZ,BUY,928,683.21
TDB_00600178,2024-03-22 13:07:41,TDB_CUST_1703592,NFLX,SELL,773,1549.24
TDB_00600179,2024-03-24 06:47:30,TDB_CUST_2867896,WMT,SELL,522,1015.87
TDB_00600180,2024-03-01 12:21:22,TDB_CUST_6058379,BAC,BUY,187,1150.28
TDB_00600181,2024-01-29 21:40:29,TDB_CUST_5409367,JPM,SELL,104,204.50
TDB_00600182,2024-02-03 11:32:34,TDB_CUST_2603830,UNH,BUY,581,1038.88
TDB_00600183,2024-02-29 02:35:10,TDB_CUST_1687394,XOM,SELL,734,560.12
TDB_00600184,2024-05-18 02:33:05,TDB_CUST_5625345,VISA,SELL,640,416.69
TDB_00600185,2024-02-15 01:29:00,TDB_CUST_4715626,AAPL,BUY,162,1680.03
TDB_00600186,2024-01-22 16:30:50,TDB_CUST_9152573,PFE,SELL,169,1774.98
TDB_00600187,2024-05-14 22:39:24,TDB_CUST_2572919,PYPL,SELL,578,1901.77
TDB_00600188,2024-05-21 23:20:07,TDB_CUST_5733946,T,BUY,143,1635.44
TDB_00600189,2024-06-21 07:58:56,TDB_CUST_1054593,JPM,SELL,845,848.43
TDB_00600190,2024-04-10 20:03:03,TDB_CUST_4377826,CRM,SELL,328,1839.77
TDB_00600191,2024-05-26 10:49:02,TDB_CUST_5135371,XOM,SELL,504,512.50
TDB_00600192,2024-09-07 22:44:00,TDB_CUST_8424060,FB,BUY,757,1231.71
TDB_00600193,2024-05-11 20:40:14,TDB_CUST_2192821,DIS,SELL,461,1016.93
TDB_00600194,2024-07-24 18:45:19,TDB_CUST_9507691,MA,BUY,194,1936.51
TDB_00600195,2024-03-23 13:25:06,TDB_CUST_6842997,UNH,SELL,553,1143.83
TDB_00600196,2024-07-16 09:30:16,TDB_CUST_9737114,DIS,SELL,606,1574.86
TDB_00600197,2024-09-25 13:28:21,TDB_CUST_5356450,WMT,BUY,232,893.69
TDB_00600198,2024-06-17 14:11:24,TDB_CUST_5758750,WMT,BUY,300,636.41
TDB_00600199,2024-05-16 03:26:18,TDB_CUST_4384394,JPM,SELL,210,635.37
TDB_00600200,2024-07-11 01:55:39,TDB_CUST_8770424,CSCO,SELL,107,412.90
TDB_00600201,2024-08-10 00:18:34,TDB_CUST_6529541,AMZN,BUY,481,876.86
TDB_00600202,2024-02-20 14:09:24,TDB_CUST_2540505,INTC,BUY,813,193.40
TDB_00600203,2024-08-02 21:28:09,TDB_CUST_3124824,AMZN,SELL,594,1875.49
TDB_00600204,2024-09-13 07:54:07,TDB_CUST_2289546,AMZN,SELL,813,218.09
TDB_00600205,2024-03-01 08:07:08,TDB_CUST_2248176,VISA,BUY,471,563.20
TDB_00600206,2024-06-24 20:11:49,TDB_CUST_6863355,CRM,SELL,502,933.98
TDB_00600207,2024-04-16 11:28:55,TDB_CUST_1688922,GOOGL,SELL,963,1303.89
TDB_00600208,2024-02-29 04:33:26,TDB_CUST_6755595,XOM,SELL,376,1170.92
TDB_00600209,2024-05-03 18:02:16,TDB_CUST_3606995,PYPL,BUY,452,1001.89
TDB_00600210,2024-02-02 05:59:19,TDB_CUST_1411923,AAPL,BUY,672,828.45
TDB_00600211,2024-03-04 03:35:40,TDB_CUST_4570975,XOM,BUY,503,1488.31
TDB_00600212,2024-04-23 08:38:05,TDB_CUST_2731053,BAC,SELL,153,853.36
TDB_00600213,2024-04-09 08:31:30,TDB_CUST_6134914,MSFT,BUY,589,1115.29
TDB_00600214,2024-06-17 22:50:16,TDB_CUST_8469804,V,BUY,788,1816.41
TDB_00600215,2024-09-09 03:16:48,TDB_CUST_3095469,ADBE,SELL,671,1402.41
TDB_00600216,2024-08-23 21:20:20,TDB_CUST_9219770,PYPL,BUY,533,1769.85
TDB_00600217,2024-09-24 10:05:48,TDB_CUST_5794080,JPM,BUY,997,1791.61
TDB_00600218,2024-02-25 23:35:17,TDB_CUST_3832055,CRM,BUY,978,1321.36
TDB_00600219,2024-04-25 09:29:41,TDB_CUST_4067286,PFE,SELL,137,1657.89
TDB_00600220,2024-08-15 01:47:51,TDB_CUST_1181601,ORCL,SELL,684,579.22
TDB_00600221,2024-07-20 13:20:29,TDB_CUST_8372994,NFLX,SELL,959,1883.35
TDB_00600222,2024-06-14 00:20:48,TDB_CUST_6113350,ADBE,SELL,449,502.46
TDB_00600223,2024-02-19 20:16:30,TDB_CUST_7623158,ORCL,SELL,344,705.42
TDB_00600224,2024-03-06 01:23:44,TDB_CUST_2244389,V,SELL,479,1979.80
TDB_00600225,2024-05-12 10:54:22,TDB_CUST_3528132,VZ,BUY,860,1476.98
TDB_00600226,2024-06-01 19:55:55,TDB_CUST_9724584,T,BUY,128,1359.43
TDB_00600227,2024-09-12 10:42:33,TDB_CUST_7596258,MA,BUY,620,1594.43
TDB_00600228,2024-06-10 03:28:27,TDB_CUST_2831580,DIS,SELL,916,385.55
TDB_00600229,2024-02-11 01:00:12,TDB_CUST_2361790,AMZN,BUY,187,1353.69
TDB_00600230,2024-09-26 02:21:35,TDB_CUST_6018935,CRM,SELL,262,622.83
TDB_00600231,2024-08-23 21:25:54,TDB_CUST_6049305,VZ,BUY,976,1190.81
TDB_00600232,2024-04-13 22:03:50,TDB_CUST_7641183,AMZN,SELL,151,667.17
TDB_00600233,2024-04-19 04:20:18,TDB_CUST_1454942,T,BUY,527,508.07
TDB_00600234,2024-05-10 09:35:24,TDB_CUST_4081079,FB,BUY,763,1660.58
TDB_00600235,2024-06-16 14:53:53,TDB_CUST_4534218,ORCL,SELL,993,1218.96
TDB_00600236,2024-05-31 06:30:50,TDB_CUST_7906646,T,BUY,154,1046.97
TDB_00600237,2024-04-20 08:30:01,TDB_CUST_7005911,V,BUY,704,283.89
TDB_00600238,2024-02-23 22:17:22,TDB_CUST_7546509,UNH,SELL,921,695.98
TDB_00600239,2024-09-24 22:17:49,TDB_CUST_7327636,FB,BUY,305,337.60
TDB_00600240,2024-04-18 13:17:30,TDB_CUST_7689351,PYPL,BUY,738,1420.06
TDB_00600241,2024-07-13 17:21:17,TDB_CUST_6743292,ORCL,BUY,598,1336.57
TDB_00600242,2024-03-15 11:23:45,TDB_CUST_4073762,TSLA,SELL,473,171.11
TDB_00600243,2024-08-10 22:40:03,TDB_CUST_1694321,PYPL,SELL,844,536.97
TDB_00600244,2024-01-26 10:11:37,TDB_CUST_1829564,ADBE,SELL,473,1655.59
TDB_00600245,2024-06-10 02:08:49,TDB_CUST_3072228,CSCO,BUY,248,389.48
TDB_00600246,2024-07-30 14:03:02,TDB_CUST_5590958,ADBE,SELL,748,1219.44
TDB_00600247,2024-02-15 07:29:07,TDB_CUST_4998725,TSLA,BUY,883,1342.80
TDB_00600248,2024-07-31 14:48:34,TDB_CUST_5651089,WMT,SELL,450,955.27
TDB_00600249,2024-07-16 17:53:01,TDB_CUST_3501531,AAPL,BUY,624,930.09
TDB_00600250,2024-08-26 02:14:28,TDB_CUST_7971764,ADBE,BUY,889,1566.90
TDB_00600251,2024-06-04 15:43:00,TDB_CUST_8329740,ADBE,SELL,302,203.59
TDB_00600252,2024-02-04 15:21:40,TDB_CUST_9907485,VZ,BUY,886,1596.85
TDB_00600253,2024-07-04 17:16:38,TDB_CUST_2553876,XOM,SELL,488,1643.11
TDB_00600254,2024-01-02 04:39:00,TDB_CUST_2889898,AMZN,BUY,250,921.60
TDB_00600255,2024-03-03 04:03:37,TDB_CUST_4476909,NVDA,SELL,142,618.55
TDB_00600256,2024-01-12 23:22:20,TDB_CUST_5265282,TSLA,BUY,427,589.47
TDB_00600257,2024-03-25 06:54:40,TDB_CUST_3015553,UNH,SELL,332,102.69
TDB_00600258,2024-05-30 21:01:39,TDB_CUST_4557927,JPM,SELL,965,1791.88
TDB_00600259,2024-05-05 00:20:48,TDB_CUST_2688224,VZ,SELL,182,1624.96
TDB_00600260,2024-01-14 18:37:42,TDB_CUST_7838784,PFE,SELL,292,1412.16
TDB_00600261,2024-02-27 00:03:56,TDB_CUST_2545120,BAC,BUY,613,1921.22
TDB_00600262,2024-02-13 23:26:53,TDB_CUST_4086895,NVDA,BUY,759,1463.52
TDB_00600263,2024-03-11 07:05:00,TDB_CUST_1839964,XOM,SELL,164,1978.66
TDB_00600264,2024-02-27 10:16:47,TDB_CUST_6598823,GOOGL,SELL,766,1218.82
TDB_00600265,2024-08-13 12:52:34,TDB_CUST_1883290,PFE,SELL,173,1297.98
TDB_00600266,2024-05-05 07:18:49,TDB_CUST_7902590,V,BUY,649,195.85
TDB_00600267,2024-03-21 22:49:32,TDB_CUST_5699380,T,SELL,212,1373.63
TDB_00600268,2024-04-13 10:33:35,TDB_CUST_2424282,UNH,SELL,638,1157.65
TDB_00600269,2024-09-21 06:02:35,TDB_CUST_2933582,XOM,BUY,621,545.77
TDB_00600270,2024-07-03 08:57:39,TDB_CUST_8505861,DIS,SELL,509,1134.17
TDB_00600271,2024-07-29 19:50:09,TDB_CUST_5323976,PYPL,BUY,945,1673.53
TDB_00600272,2024-07-15 01:37:02,TDB_CUST_3832260,GOOGL,SELL,245,869.66
TDB_00600273,2024-01-22 06:42:17,TDB_CUST_6740154,VISA,BUY,724,1394.19
TDB_00600274,2024-02-03 16:04:07,TDB_CUST_6904736,CSCO,SELL,173,664.57
TDB_00600275,2024-07-04 14:58:12,TDB_CUST_9406722,MSFT,BUY,853,1241.21
TDB_00600276,2024-01-27 07:41:19,TDB_CUST_2601776,INTC,BUY,551,1731.50
TDB_00600277,2024-03-03 14:35:42,TDB_CUST_2208682,BAC,SELL,300,693.94
TDB_00600278,2024-04-03 02:37:51,TDB_CUST_7876307,DIS,SELL,678,1684.38
TDB_00600279,2024-02-23 20:33:46,TDB_CUST_6597976,UNH,BUY,311,1103.73
TDB_00600280,2024-09-03 10:06:34,TDB_CUST_3074446,AAPL,BUY,310,555.73
TDB_00600281,2024-03-02 13:39:22,TDB_CUST_5774412,UNH,BUY,490,436.89
TDB_00600282,2024-01-17 10:38:02,TDB_CUST_1363913,CRM,BUY,321,739.81
TDB_00600283,2024-07-14 00:42:25,TDB_CUST_1158922,INTC,BUY,565,677.46
TDB_00600284,2024-04-24 23:24:49,TDB_CUST_2502151,PFE,BUY,944,1406.49
TDB_00600285,2024-08-15 07:30:46,TDB_CUST_4828433,GOOGL,BUY,644,1563.57
TDB_00600286,2024-08-11 08:08:36,TDB_CUST_5661326,DIS,BUY,683,1885.74
TDB_00600287,2024-09-25 05:54:28,TDB_CUST_6342996,ADBE,SELL,536,1719.06
TDB_00600288,2024-06-29 09:16:07,TDB_CUST_2380707,INTC,BUY,918,593.02
TDB_00600289,2024-07-15 07:35:08,TDB_CUST_8849990,FB,BUY,150,158.33
TDB_00600290,2024-04-16 16:03:20,TDB_CUST_3588098,XOM,BUY,249,1807.33
