trade_id,transaction_time,account_number,cusip,activity,quantity,price
TDB_00050027,2024-02-07 05:46:53,TDB_CUST_8399629,NFLX,BUY,702,889.25
TDB_00050028,2024-07-09 17:14:11,TDB_CUST_7368715,ADBE,BUY,411,1584.27
TDB_00050029,2024-04-18 17:37:07,TDB_CUST_3539447,GOOGL,BUY,375,1347.31
TDB_00050030,2024-07-16 22:55:09,TDB_CUST_6233995,TSLA,BUY,974,1156.04
TDB_00050031,2024-06-13 23:48:32,TDB_CUST_4919165,MA,SELL,204,864.33
TDB_00050032,2024-03-12 04:03:43,TDB_CUST_9836273,FB,SELL,253,747.36
TDB_00050033,2024-06-26 02:57:25,TDB_CUST_8480501,PYPL,BUY,664,754.39
TDB_00050034,2024-07-10 16:27:01,TDB_CUST_5257256,PFE,BUY,773,1660.08
TDB_00050035,2024-06-29 05:01:49,TDB_CUST_4173834,AMZN,BUY,973,401.26
TDB_00050036,2024-05-12 03:16:25,TDB_CUST_6930773,T,SELL,899,1549.27
TDB_00050037,2024-04-27 22:27:15,TDB_CUST_6724146,TSLA,SELL,697,1541.96
TDB_00050038,2024-05-25 11:39:29,TDB_CUST_6162288,INTC,BUY,802,481.47
TDB_00050039,2024-04-09 11:49:02,TDB_CUST_1992779,AAPL,BUY,716,892.83
TDB_00050040,2024-06-10 10:05:07,TDB_CUST_8891992,MSFT,SELL,712,170.22
TDB_00050041,2024-04-01 17:04:58,TDB_CUST_6732396,CRM,SELL,403,1973.08
TDB_00050042,2024-01-07 21:12:10,TDB_CUST_3026809,V,SELL,203,733.43
TDB_00050043,2024-09-18 08:56:00,TDB_CUST_9128888,PFE,SELL,245,1830.89
TDB_00050044,2024-07-22 08:29:36,TDB_CUST_8262376,BAC,SELL,494,1045.22
TDB_00050045,2024-07-18 08:55:54,TDB_CUST_4348377,PYPL,BUY,563,446.73
TDB_00050046,2024-01-21 03:33:52,TDB_CUST_6970151,V,SELL,427,494.88
TDB_00050047,2024-05-01 14:44:44,TDB_CUST_4363014,TSLA,SELL,898,1343.81
TDB_00050048,2024-03-02 19:02:05,TDB_CUST_8259834,DIS,SELL,218,354.08
TDB_00050049,2024-04-27 10:37:02,TDB_CUST_6283131,PYPL,BUY,880,415.67
TDB_00050050,2024-05-24 14:53:30,TDB_CUST_3804756,V,BUY,464,524.35
TDB_00050051,2024-02-01 16:24:17,TDB_CUST_1647644,ADBE,BUY,658,726.03
TDB_00050052,2024-02-14 00:36:20,TDB_CUST_5073513,AAPL,SELL,156,1622.19
TDB_00050053,2024-07-04 11:50:49,TDB_CUST_1315506,VISA,SELL,937,161.99
TDB_00050054,2024-09-22 03:55:49,TDB_CUST_5872947,NFLX,SELL,396,1676.50
TDB_00050055,2024-09-21 14:07:20,TDB_CUST_3254565,UNH,SELL,466,1009.48
TDB_00050056,2024-06-01 04:54:41,TDB_CUST_7073989,MSFT,BUY,492,120.28
TDB_00050057,2024-01-13 22:26:08,TDB_CUST_1418102,BAC,SELL,671,1861.77
TDB_00050058,2024-03-12 17:03:33,TDB_CUST_3435245,ORCL,SELL,518,1725.74
TDB_00050059,2024-06-29 18:13:34,TDB_CUST_5557280,WMT,SELL,998,1336.85
TDB_00050060,2024-09-03 20:18:18,TDB_CUST_6391642,ADBE,SELL,423,1160.86
TDB_00050061,2024-01-23 16:36:01,TDB_CUST_6134351,AAPL,SELL,493,1550.48
TDB_00050062,2024-05-01 22:24:06,TDB_CUST_1297145,JPM,BUY,715,415.74
TDB_00050063,2024-04-02 05:02:47,TDB_CUST_4912307,AMZN,SELL,739,671.91
TDB_00050064,2024-08-07 02:30:12,TDB_CUST_9611206,UNH,SELL,649,1007.50
TDB_00050065,2024-06-14 00:56:43,TDB_CUST_8654923,NFLX,BUY,969,1851.34
TDB_00050066,2024-09-14 03:01:20,TDB_CUST_7038012,JPM,BUY,890,402.08
TDB_00050067,2024-07-24 22:19:52,TDB_CUST_6904429,VISA,BUY,629,235.99
TDB_00050068,2024-08-01 22:54:21,TDB_CUST_3439768,VISA,BUY,243,579.93
TDB_00050069,2024-06-28 10:07:20,TDB_CUST_4369527,NVDA,BUY,860,1977.15
TDB_00050070,2024-08-01 11:34:25,TDB_CUST_9763454,PYPL,SELL,536,1528.27
TDB_00050071,2024-08-10 17:51:01,TDB_CUST_1985987,V,SELL,983,940.68
TDB_00050072,2024-01-20 05:07:04,TDB_CUST_2867235,MSFT,SELL,611,1984.62
TDB_00050073,2024-06-02 20:32:26,TDB_CUST_9064386,PFE,SELL,890,816.40
TDB_00050074,2024-01-19 14:41:59,TDB_CUST_6616957,AAPL,BUY,356,1080.99
TDB_00050075,2024-04-10 14:34:11,TDB_CUST_6473228,VZ,BUY,241,1013.57
TDB_00050076,2024-05-03 18:46:30,TDB_CUST_8091881,NFLX,SELL,179,1201.06
TDB_00050077,2024-09-29 08:02:19,TDB_CUST_6668137,NVDA,BUY,339,1261.59
TDB_00050078,2024-01-01 13:25:58,TDB_CUST_6869179,T,BUY,368,1319.45
TDB_00050079,2024-04-19 16:48:04,TDB_CUST_4178577,VISA,SELL,156,968.85
TDB_00050080,2024-01-06 03:49:35,TDB_CUST_2362695,ADBE,BUY,119,1392.04
TDB_00050081,2024-09-09 08:08:35,TDB_CUST_7981590,PFE,BUY,508,1667.80
TDB_00050082,2024-03-17 20:17:38,TDB_CUST_8858095,NFLX,BUY,114,1189.83
TDB_00050083,2024-02-18 15:44:19,TDB_CUST_1938272,MA,SELL,518,1818.00
TDB_00050084,2024-03-13 04:37:36,TDB_CUST_1769803,VISA,SELL,793,1211.51
TDB_00050085,2024-05-19 09:43:25,TDB_CUST_7615907,MA,SELL,872,382.66
TDB_00050086,2024-09-01 19:46:33,TDB_CUST_6406510,DIS,SELL,444,1150.08
TDB_00050087,2024-04-27 03:18:04,TDB_CUST_6132970,CRM,SELL,538,186.95
TDB_00050088,2024-03-15 23:59:12,TDB_CUST_5836207,V,BUY,468,640.94
TDB_00050089,2024-01-03 08:21:29,TDB_CUST_5778635,WMT,SELL,183,860.11
TDB_00050090,2024-09-27 20:52:50,TDB_CUST_9804682,DIS,BUY,338,416.73
TDB_00050091,2024-01-07 08:47:41,TDB_CUST_8728517,MSFT,BUY,612,1408.59
TDB_00050092,2024-04-11 06:31:29,TDB_CUST_4095894,VISA,BUY,289,782.66
TDB_00050093,2024-04-08 11:38:59,TDB_CUST_8154033,VISA,BUY,117,1910.05
TDB_00050094,2024-05-17 13:02:25,TDB_CUST_7517446,WMT,SELL,177,512.91
TDB_00050095,2024-05-09 22:25:25,TDB_CUST_6518439,V,BUY,938,1334.60
TDB_00050096,2024-09-08 08:51:18,TDB_CUST_1047928,BAC,BUY,830,428.37
TDB_00050097,2024-01-08 14:20:18,TDB_CUST_2051328,MSFT,SELL,865,352.92
TDB_00050098,2024-09-23 12:27:35,TDB_CUST_9969216,ADBE,SELL,585,132.25
TDB_00050099,2024-07-06 12:04:01,TDB_CUST_1093673,GOOGL,BUY,811,375.63
TDB_00050100,2024-04-23 11:25:10,TDB_CUST_9801427,CRM,BUY,871,1332.18
TDB_00050101,2024-03-20 21:01:44,TDB_CUST_4045739,V,SELL,161,1987.48
TDB_00050102,2024-09-28 17:56:54,TDB_CUST_8750428,NVDA,SELL,902,273.33
TDB_00050103,2024-06-24 08:36:47,TDB_CUST_1189796,MSFT,BUY,752,318.29
TDB_00050104,2024-01-23 22:09:12,TDB_CUST_4700038,PYPL,BUY,819,1603.91
TDB_00050105,2024-09-26 13:24:28,TDB_CUST_7324247,PYPL,SELL,133,696.85
TDB_00050106,2024-09-03 02:13:37,TDB_CUST_8668326,ORCL,SELL,883,1307.30
TDB_00050107,2024-07-10 21:19:38,TDB_CUST_5316018,ADBE,SELL,458,1978.96
TDB_00050108,2024-07-04 05:40:03,TDB_CUST_7234506,MSFT,SELL,622,448.58
TDB_00050109,2024-06-03 15:08:28,TDB_CUST_5910375,DIS,SELL,906,685.68
TDB_00050110,2024-02-01 16:20:37,TDB_CUST_2910143,NVDA,SELL,724,1722.55
TDB_00050111,2024-08-29 08:32:54,TDB_CUST_6218503,VZ,BUY,512,326.06
TDB_00050112,2024-05-13 15:20:52,TDB_CUST_4126666,DIS,SELL,831,1960.32
TDB_00050113,2024-09-07 08:32:26,TDB_CUST_3648480,NVDA,SELL,680,396.57
TDB_00050114,2024-01-14 19:22:42,TDB_CUST_1325029,MA,SELL,858,455.23
TDB_00050115,2024-05-12 14:57:25,TDB_CUST_9023410,DIS,BUY,904,1252.83
TDB_00050116,2024-01-11 23:37:02,TDB_CUST_9466907,AAPL,SELL,818,1345.11
TDB_00050117,2024-04-21 04:46:06,TDB_CUST_3222198,UNH,SELL,203,1650.57
TDB_00050118,2024-07-05 05:40:03,TDB_CUST_7907827,UNH,BUY,180,1936.36
TDB_00050119,2024-07-07 18:03:13,TDB_CUST_9801204,GOOGL,BUY,901,1105.19
TDB_00050120,2024-08-13 21:31:17,TDB_CUST_6006156,ORCL,BUY,587,1821.72
TDB_00050121,2024-02-04 08:35:34,TDB_CUST_5198773,MA,SELL,277,1668.82
TDB_00050122,2024-05-28 14:49:08,TDB_CUST_5848730,WMT,SELL,686,1574.35
TDB_00050123,2024-04-24 12:13:13,TDB_CUST_3566294,CRM,SELL,458,809.33
TDB_00050124,2024-07-06 16:45:11,TDB_CUST_8699130,INTC,BUY,473,1583.06
TDB_00050125,2024-08-08 08:40:38,TDB_CUST_4221562,VZ,SELL,384,991.29
TDB_00050126,2024-07-01 15:59:51,TDB_CUST_7814852,CSCO,SELL,451,1591.85
TDB_00050127,2024-05-20 11:33:25,TDB_CUST_7743705,FB,BUY,369,1480.00
TDB_00050128,2024-07-08 02:17:26,TDB_CUST_9313685,VISA,SELL,168,1618.32
TDB_00050129,2024-05-08 00:46:29,TDB_CUST_2337425,WMT,SELL,699,1070.48
TDB_00050130,2024-03-03 21:32:20,TDB_CUST_4991330,CSCO,BUY,777,272.75
TDB_00050131,2024-07-23 16:08:02,TDB_CUST_2647145,XOM,BUY,912,1671.87
TDB_00050132,2024-05-28 03:22:32,TDB_CUST_5881060,INTC,BUY,784,1890.26
TDB_00050133,2024-02-28 04:43:22,TDB_CUST_3676275,VZ,SELL,962,768.25
TDB_00050134,2024-06-09 20:15:35,TDB_CUST_4118231,ORCL,BUY,888,843.46
TDB_00050135,2024-04-13 14:44:19,TDB_CUST_2898169,MSFT,BUY,968,1835.60
TDB_00050136,2024-07-28 08:22:44,TDB_CUST_4967316,PYPL,BUY,327,1489.71
TDB_00050137,2024-03-30 09:20:25,TDB_CUST_7650087,BAC,SELL,700,238.69
TDB_00050138,2024-09-01 10:15:47,TDB_CUST_9320201,V,BUY,270,684.77
TDB_00050139,2024-05-16 21:57:17,TDB_CUST_7903517,AMZN,SELL,691,112.50
TDB_00050140,2024-08-04 06:12:45,TDB_CUST_1731039,FB,BUY,867,1308.43
TDB_00050141,2024-01-16 07:19:00,TDB_CUST_7826330,XOM,SELL,183,1137.14
TDB_00050142,2024-07-13 08:35:08,TDB_CUST_4471681,PYPL,SELL,354,109.14
TDB_00050143,2024-05-07 08:06:39,TDB_CUST_4191301,INTC,SELL,253,1260.25
TDB_00050144,2024-03-28 09:49:06,TDB_CUST_8725389,NFLX,BUY,402,1099.41
TDB_00050145,2024-01-15 13:50:33,TDB_CUST_3294358,DIS,SELL,285,1995.13
TDB_00050146,2024-04-13 19:01:15,TDB_CUST_9000565,AMZN,BUY,759,542.94
TDB_00050147,2024-02-16 12:55:35,TDB_CUST_9531314,ADBE,SELL,875,1199.80
TDB_00050148,2024-02-14 19:43:44,TDB_CUST_1559829,UNH,BUY,141,1689.26
TDB_00050149,2024-04-28 04:24:14,TDB_CUST_7591725,V,BUY,495,1239.96
TDB_00050150,2024-02-21 23:21:13,TDB_CUST_6225634,NFLX,SELL,183,1859.85
TDB_00050151,2024-08-24 06:21:55,TDB_CUST_1019985,WMT,SELL,412,202.04
TDB_00050152,2024-05-13 17:30:45,TDB_CUST_8799839,CSCO,BUY,785,1900.97
TDB_00050153,2024-01-18 06:35:01,TDB_CUST_5623314,JPM,BUY,914,523.01
TDB_00050154,2024-07-15 07:35:25,TDB_CUST_7782129,CRM,BUY,168,1492.11
TDB_00050155,2024-05-03 04:29:11,TDB_CUST_8017979,V,BUY,472,1016.12
TDB_00050156,2024-01-08 17:02:24,TDB_CUST_3698990,WMT,SELL,656,1109.21
TDB_00050157,2024-03-30 01:50:04,TDB_CUST_9526945,AMZN,BUY,382,447.54
TDB_00050158,2024-06-30 05:48:09,TDB_CUST_6952969,WMT,BUY,797,1291.68
TDB_00050159,2024-08-17 22:08:39,TDB_CUST_8427005,VISA,BUY,197,1453.24
TDB_00050160,2024-02-20 22:09:13,TDB_CUST_2366299,MSFT,BUY,585,387.01
TDB_00050161,2024-06-27 16:58:04,TDB_CUST_7649799,AMZN,BUY,341,457.08
TDB_00050162,2024-08-14 23:56:01,TDB_CUST_9386930,VISA,SELL,873,683.28
TDB_00050163,2024-04-26 04:55:29,TDB_CUST_2992350,GOOGL,SELL,921,1730.98
TDB_00050164,2024-04-03 16:55:29,TDB_CUST_5016350,MA,SELL,859,1742.68
TDB_00050165,2024-07-21 18:11:22,TDB_CUST_1499249,NVDA,BUY,490,1060.31
TDB_00050166,2024-05-18 21:56:33,TDB_CUST_1742215,CRM,SELL,429,1501.75
TDB_00050167,2024-06-18 00:12:56,TDB_CUST_7452527,NVDA,SELL,386,615.01
TDB_00050168,2024-02-10 08:42:41,TDB_CUST_2194747,WMT,BUY,783,195.89
TDB_00050169,2024-01-02 06:52:57,TDB_CUST_1834850,INTC,SELL,238,1432.75
TDB_00050170,2024-03-10 18:11:44,TDB_CUST_7875545,AAPL,BUY,471,512.45
TDB_00050171,2024-02-02 10:39:03,TDB_CUST_5613720,WMT,BUY,905,1221.26
TDB_00050172,2024-07-16 10:15:12,TDB_CUST_8152278,XOM,BUY,118,888.80
TDB_00050173,2024-09-21 05:00:23,TDB_CUST_8212766,BAC,SELL,699,1893.61
TDB_00050174,2024-02-23 11:31:18,TDB_CUST_4635887,NVDA,SELL,591,636.77
TDB_00050175,2024-05-23 03:37:35,TDB_CUST_2416492,JPM,BUY,350,1270.42
TDB_00050176,2024-07-28 11:28:19,TDB_CUST_9719724,UNH,SELL,292,1235.85
TDB_00050177,2024-03-02 05:19:04,TDB_CUST_1167831,T,BUY,326,1215.33
TDB_00050178,2024-09-11 03:38:27,TDB_CUST_3295921,NVDA,BUY,533,1050.13
TDB_00050179,2024-03-10 09:00:07,TDB_CUST_8346426,WMT,BUY,455,613.46
TDB_00050180,2024-01-05 22:22:42,TDB_CUST_6298087,INTC,SELL,249,1217.88
TDB_00050181,2024-05-22 16:51:14,TDB_CUST_1980378,ORCL,BUY,292,427.74
TDB_00050182,2024-02-19 15:58:17,TDB_CUST_7464611,DIS,BUY,809,715.50
TDB_00050183,2024-02-13 02:54:57,TDB_CUST_8514518,BAC,BUY,596,1963.27
TDB_00050184,2024-08-13 16:32:29,TDB_CUST_7317003,GOOGL,BUY,548,743.83
TDB_00050185,2024-06-04 09:53:14,TDB_CUST_5542964,TSLA,BUY,114,1356.46
TDB_00050186,2024-01-17 01:13:17,TDB_CUST_3721253,FB,BUY,255,1459.34
TDB_00050187,2024-02-12 23:49:35,TDB_CUST_9943981,CRM,BUY,884,205.51
TDB_00050188,2024-06-01 20:18:57,TDB_CUST_2228339,WMT,SELL,340,1717.09
TDB_00050189,2024-06-11 07:42:31,TDB_CUST_9585133,GOOGL,BUY,280,1133.61
TDB_00050190,2024-01-15 03:38:57,TDB_CUST_9552067,AAPL,SELL,126,686.53
TDB_00050191,2024-02-28 09:46:25,TDB_CUST_7266551,JPM,SELL,501,1499.31
TDB_00050192,2024-05-10 20:50:02,TDB_CUST_2412933,INTC,SELL,570,473.54
TDB_00050193,2024-06-24 12:26:35,TDB_CUST_7039806,T,SELL,622,657.62
TDB_00050194,2024-06-24 00:16:16,TDB_CUST_1126433,T,SELL,358,1049.14
TDB_00050195,2024-04-25 17:23:33,TDB_CUST_1399665,T,BUY,975,800.40
TDB_00050196,2024-03-28 14:03:36,TDB_CUST_7919544,V,SELL,371,1577.57
TDB_00050197,2024-01-02 19:22:08,TDB_CUST_2597418,DIS,SELL,282,1361.45
TDB_00050198,2024-07-15 16:00:55,TDB_CUST_4939830,BAC,SELL,931,1278.57
TDB_00050199,2024-06-11 00:43:36,TDB_CUST_5008867,XOM,BUY,854,418.05
TDB_00050200,2024-09-04 09:22:33,TDB_CUST_9753615,INTC,BUY,592,1619.45
TDB_00050201,2024-04-13 22:50:42,TDB_CUST_1053150,CRM,BUY,963,882.43
TDB_00050202,2024-07-03 13:03:37,TDB_CUST_4723498,NVDA,SELL,185,1036.99
TDB_00050203,2024-05-01 03:36:19,TDB_CUST_7057633,DIS,SELL,304,1391.16
TDB_00050204,2024-03-24 12:57:52,TDB_CUST_2158668,XOM,SELL,753,1291.72
TDB_00050205,2024-04-20 01:48:19,TDB_CUST_8646975,NFLX,SELL,316,699.68
TDB_00050206,2024-09-13 10:31:46,TDB_CUST_6981042,VZ,SELL,385,1481.70
TDB_00050207,2024-07-31 22:49:03,TDB_CUST_4595679,MA,SELL,502,1839.14
TDB_00050208,2024-06-09 23:20:31,TDB_CUST_3017025,PYPL,BUY,461,1119.64
TDB_00050209,2024-02-29 07:07:45,TDB_CUST_7001540,CSCO,BUY,733,1718.88
TDB_00050210,2024-08-12 15:14:44,TDB_CUST_1308699,VZ,SELL,495,1045.69
TDB_00050211,2024-01-24 12:03:32,TDB_CUST_1849311,TSLA,SELL,660,1769.08
TDB_00050212,2024-01-27 22:44:07,TDB_CUST_2130997,TSLA,BUY,480,1843.37
TDB_00050213,2024-07-27 21:56:46,TDB_CUST_8093647,FB,SELL,219,224.88
TDB_00050214,2024-04-06 08:35:44,TDB_CUST_6801092,T,SELL,240,821.13
TDB_00050215,2024-05-04 14:40:40,TDB_CUST_8002048,CSCO,BUY,242,171.64
TDB_00050216,2024-04-02 18:39:57,TDB_CUST_6623905,VZ,SELL,537,1364.57
TDB_00050217,2024-09-06 20:30:50,TDB_CUST_5815158,ORCL,BUY,306,1536.35
TDB_00050218,2024-05-16 02:34:24,TDB_CUST_4446014,NFLX,BUY,845,1993.68
TDB_00050219,2024-07-18 10:42:12,TDB_CUST_6965837,TSLA,BUY,325,1799.67
TDB_00050220,2024-01-14 13:30:09,TDB_CUST_8943206,PYPL,SELL,385,158.42
TDB_00050221,2024-04-16 19:21:16,TDB_CUST_9823527,PFE,SELL,203,890.34
TDB_00050222,2024-01-23 07:43:01,TDB_CUST_6744251,CSCO,BUY,624,1115.95
TDB_00050223,2024-01-22 12:34:13,TDB_CUST_8097534,NVDA,BUY,749,253.19
TDB_00050224,2024-09-26 05:47:25,TDB_CUST_8267864,AAPL,BUY,370,120.91
TDB_00050225,2024-07-22 06:08:06,TDB_CUST_1029349,DIS,SELL,359,1036.49
TDB_00050226,2024-07-17 10:32:39,TDB_CUST_2413586,AAPL,SELL,223,203.51
TDB_00050227,2024-03-28 13:41:56,TDB_CUST_8388204,UNH,BUY,957,1745.23
TDB_00050228,2024-05-23 09:26:35,TDB_CUST_9339172,ORCL,SELL,830,345.29
TDB_00050229,2024-05-13 13:40:09,TDB_CUST_2725425,T,BUY,114,499.39
TDB_00050230,2024-07-09 23:50:32,TDB_CUST_6404363,FB,SELL,411,1095.95
TDB_00050231,2024-10-01 08:31:40,TDB_CUST_2398177,TSLA,SELL,916,1403.45
TDB_00050232,2024-01-06 01:27:08,TDB_CUST_6704778,TSLA,BUY,368,1321.46
TDB_00050233,2024-09-05 13:06:03,TDB_CUST_7769789,TSLA,SELL,627,1751.69
TDB_00050234,2024-08-22 15:59:58,TDB_CUST_4504942,VISA,SELL,869,1822.64
TDB_00050235,2024-03-05 03:54:15,TDB_CUST_1775343,AMZN,SELL,520,519.17
TDB_00050236,2024-09-27 22:34:10,TDB_CUST_4603741,JPM,BUY,611,1430.33
TDB_00050237,2024-06-07 19:52:31,TDB_CUST_2888037,INTC,BUY,391,375.14
TDB_00050238,2024-05-11 05:38:46,TDB_CUST_8557237,FB,BUY,810,307.14
TDB_00050239,2024-07-14 04:27:38,TDB_CUST_3922925,AMZN,BUY,732,511.74
TDB_00050240,2024-06-01 05:38:53,TDB_CUST_3560273,T,BUY,590,912.68
TDB_00050241,2024-01-02 20:41:18,TDB_CUST_7856688,T,BUY,658,1198.24
TDB_00050242,2024-07-10 08:22:57,TDB_CUST_1646801,VISA,SELL,578,712.92
TDB_00050243,2024-08-04 17:54:23,TDB_CUST_1569748,MSFT,SELL,527,1138.03
TDB_00050244,2024-03-21 11:36:51,TDB_CUST_4520074,DIS,BUY,435,893.85
TDB_00050245,2024-08-02 04:57:58,TDB_CUST_1230047,INTC,BUY,997,1511.02
TDB_00050246,2024-06-19 05:01:59,TDB_CUST_8217194,BAC,SELL,723,201.02
TDB_00050247,2024-05-21 03:37:34,TDB_CUST_3431939,V,BUY,187,747.87
TDB_00050248,2024-01-06 07:20:36,TDB_CUST_4806203,CSCO,BUY,921,1756.71
TDB_00050249,2024-01-01 07:26:33,TDB_CUST_1116572,WMT,BUY,649,1383.22
TDB_00050250,2024-09-27 13:37:07,TDB_CUST_2914564,AMZN,BUY,117,1633.74
TDB_00050251,2024-09-14 21:53:05,TDB_CUST_9069713,MSFT,BUY,928,1336.64
TDB_00050252,2024-09-27 08:04:42,TDB_CUST_1476771,ADBE,BUY,271,1719.81
TDB_00050253,2024-08-31 06:30:12,TDB_CUST_5008776,VISA,BUY,100,205.94
TDB_00050254,2024-08-23 18:59:32,TDB_CUST_9140536,WMT,SELL,912,839.08
TDB_00050255,2024-05-25 21:31:07,TDB_CUST_3465895,BAC,SELL,714,1980.67
TDB_00050256,2024-09-29 18:47:03,TDB_CUST_6690132,WMT,SELL,989,1178.71
TDB_00050257,2024-04-29 13:29:15,TDB_CUST_8668465,T,BUY,227,798.13
TDB_00050258,2024-06-09 02:23:37,TDB_CUST_8067705,VISA,BUY,909,568.48
TDB_00050259,2024-09-29 10:13:46,TDB_CUST_8511790,NVDA,BUY,446,127.50
TDB_00050260,2024-09-17 06:27:19,TDB_CUST_5000187,VISA,BUY,886,1887.39
TDB_00050261,2024-04-23 10:07:01,TDB_CUST_4273260,FB,SELL,464,156.21
TDB_00050262,2024-05-27 23:03:55,TDB_CUST_1615716,VISA,BUY,885,1692.10
TDB_00050263,2024-09-27 05:20:19,TDB_CUST_5319114,ADBE,SELL,818,1165.96
TDB_00050264,2024-02-20 00:21:27,TDB_CUST_6522288,GOOGL,SELL,438,1274.50
TDB_00050265,2024-07-03 21:17:14,TDB_CUST_2075203,UNH,BUY,503,677.93
TDB_00050266,2024-04-14 07:43:33,TDB_CUST_7220987,DIS,SELL,900,1741.38
TDB_00050267,2024-03-28 02:05:40,TDB_CUST_4390153,ORCL,SELL,306,362.78
TDB_00050268,2024-04-29 09:34:12,TDB_CUST_7810567,UNH,SELL,684,254.35
TDB_00050269,2024-03-26 16:45:44,TDB_CUST_2756971,T,SELL,125,322.54
TDB_00050270,2024-07-06 00:29:05,TDB_CUST_9097765,BAC,BUY,770,601.05
TDB_00050271,2024-04-22 17:38:33,TDB_CUST_6107705,BAC,SELL,803,741.05
TDB_00050272,2024-09-23 10:49:53,TDB_CUST_5201469,UNH,SELL,367,1267.45
TDB_00050273,2024-08-01 08:47:53,TDB_CUST_5774995,UNH,BUY,890,1510.55
TDB_00050274,2024-03-26 22:30:45,TDB_CUST_4182285,BAC,SELL,111,1365.23
TDB_00050275,2024-03-26 08:29:03,TDB_CUST_5957274,DIS,SELL,287,633.62
TDB_00050276,2024-02-27 00:46:41,TDB_CUST_8545351,BAC,SELL,788,368.87
TDB_00050277,2024-08-25 00:46:25,TDB_CUST_6885066,INTC,BUY,958,1553.92
TDB_00050278,2024-02-16 01:28:03,TDB_CUST_2345925,XOM,SELL,693,333.95
TDB_00050279,2024-06-05 04:28:45,TDB_CUST_9708485,JPM,SELL,616,1119.65
TDB_00050280,2024-05-08 09:43:03,TDB_CUST_1729553,MSFT,SELL,154,458.91
TDB_00050281,2024-01-12 19:01:01,TDB_CUST_6700839,CSCO,SELL,680,277.30
TDB_00050282,2024-08-30 18:49:01,TDB_CUST_4962413,PFE,BUY,119,1647.27
TDB_00050283,2024-02-18 16:14:43,TDB_CUST_4563150,MSFT,SELL,678,352.96
TDB_00050284,2024-03-16 07:05:20,TDB_CUST_1977358,ORCL,BUY,609,1275.79
TDB_00050285,2024-09-16 07:36:57,TDB_CUST_1735860,FB,SELL,913,1891.48
TDB_00050286,2024-05-30 13:58:39,TDB_CUST_9310395,BAC,SELL,702,366.50
TDB_00050287,2024-05-28 11:11:34,TDB_CUST_2069252,BAC,BUY,844,641.31
TDB_00050288,2024-01-31 02:23:38,TDB_CUST_4974518,NVDA,BUY,156,1963.58
TDB_00050289,2024-06-25 23:27:16,TDB_CUST_4766985,TSLA,SELL,205,1636.93
TDB_00050290,2024-03-13 03:13:25,TDB_CUST_6280409,GOOGL,BUY,570,960.18
